,date,mmwr_week,location,distributed,distributed_janssen,distributed_moderna,distributed_pfizer,distributed_unk_manuf,dist_per_100k,distributed_per_100k_12plus,distributed_per_100k_18plus,distributed_per_100k_65plus,administered,administered_12plus,administered_18plus,administered_65plus,administered_janssen,administered_moderna,administered_pfizer,administered_unk_manuf,administered_fed_ltc,administered_fed_ltc_residents,administered_fed_ltc_staff,administered_fed_ltc_unk,administered_fed_ltc_dose1,administered_fed_ltc_dose1_1,administered_fed_ltc_dose1_2,administered_fed_ltc_dose1_3,admin_per_100k,admin_per_100k_12plus,admin_per_100k_18plus,admin_per_100k_65plus,recip_administered,administered_dose1_recip,administered_dose1_pop_pct,administered_dose1_recip_1,administered_dose1_recip_2,administered_dose1_recip_3,administered_dose1_recip_4,administered_dose1_recip_5,administered_dose1_recip_6,series_complete_yes,series_complete_pop_pct,series_complete_12plus,series_complete_12pluspop,series_complete_18plus,series_complete_18pluspop,series_complete_65plus,series_complete_65pluspop,series_complete_janssen,series_complete_moderna,series_complete_pfizer,series_complete_unk_manuf,series_complete_janssen_12plus,series_complete_moderna_12plus,series_complete_pfizer_12plus,series_complete_unk_manuf_1,series_complete_janssen_18plus,series_complete_moderna_18plus,series_complete_pfizer_18plus,series_complete_unk_manuf_2,series_complete_janssen_65plus,series_complete_moderna_65plus,series_complete_pfizer_65plus,series_complete_unk_manuf_3,series_complete_fedltc,series_complete_fedltc_1,series_complete_fedltc_staff,series_complete_fedltc_unknown
13891,2021-07-16T00:00:00.000,28,FL,25338895,1694500,10295580,13348815,0,117977,135531,146911,563420,21688774,21680513,20898211,7922979,1061155,8614514,11958106,54999,406030,209187,119381,77462,230376,117688,67750,44938,100983,115963,121164,176170,21398683,11851154,55.2,11843623,63.3,11395964,66.1,4068261,90.5,10167736,47.3,10166276,54.4,9844583,57.1,3559241,79.1,1044027,3825918,5280076,17715,1043304,3825321,5279936,17715,1042797,3824839,4959274,17673,179856,1758499,1609053,11833,174302,89761,50708,33833
13892,2021-07-16T00:00:00.000,28,KS,3139495,173500,1375140,1590855,0,107764,128054,141862,660269,2540782,2540658,2434482,787910,85798,1108309,1345919,756,90072,45978,28048,16046,50703,24656,16805,9242,87213,103629,110005,165706,2646390,1461623,50.2,1461502,59.6,1395492,63.1,439198,92.4,1249272,42.9,1249249,51,1202272,54.3,379438,79.8,85444,521896,641650,282,85437,521889,641641,282,85371,521687,594945,269,14921,184720,179651,146,38981,20974,11133,6874
13893,2021-07-16T00:00:00.000,28,VI,81330,900,24600,55830,0,77694,90978,99751,458533,80733,80660,78249,24270,1069,24614,55050,0,100,0,0,100,97,0,0,97,77124,90229,95972,136833,78048,42554,40.7,42499,47.5,41132,50.4,12958,73.1,36365,34.7,36344,40.7,35346,43.4,11586,65.3,1052,11165,24145,3,1050,11159,24132,3,1048,11150,23145,3,362,4637,6584,3,3,0,0,3
13894,2021-07-16T00:00:00.000,28,NY,24437495,1253900,10020960,13162635,0,125620,145694,158425,741396,22397417,22395629,21319853,5425955,982801,8889285,12519332,5999,434498,208735,152296,73467,259512,117964,87967,53581,115133,133520,138214,164615,22329729,11958701,61.5,11957389,71.3,11367017,73.7,2851572,86.5,10850595,55.8,10850053,64.7,10362937,67.2,2635706,80,930236,4138995,5779948,1416,930130,4138847,5779674,1402,929708,4137653,5294206,1370,160256,1265418,1209359,673,172764,88931,63009,20824
13895,2021-07-16T00:00:00.000,28,NE,2122120,108100,844140,1169880,0,109704,131205,145517,679170,1900601,1900319,1803325,548684,69962,750615,1076369,3655,59823,26722,23177,9924,36877,16465,15092,5320,98252,117492,123657,175602,1909862,1017302,52.6,1017079,62.9,963540,66.1,276648,88.5,941734,48.7,941670,58.2,898109,61.6,266240,85.2,70252,358751,511660,1071,70237,358731,511632,1070,70202,358622,468245,1040,5623,130632,129288,697,22876,10208,8048,4620
13896,2021-07-16T00:00:00.000,28,SC,5387675,313300,2339560,2734815,0,104641,121894,133440,574978,4292812,4285001,4138285,1499727,152832,1735004,2403890,1086,107213,55906,33529,17778,63089,31230,19332,12527,83376,96946,102495,160052,4271578,2330259,45.3,2325362,52.6,2241428,55.5,798410,85.2,2045648,39.7,2042805,46.2,1978707,49,717846,76.6,150005,780321,1115098,224,149963,780236,1112382,224,149450,778507,1050526,224,25149,306264,386279,154,44011,24141,13938,5932
13897,2021-07-16T00:00:00.000,28,IN,6809780,427500,2717600,3664680,0,101152,119364,131864,627200,5934176,5933849,5668769,1817717,221241,2317195,3376885,18855,142653,91342,37102,14209,80841,50016,21397,9428,88146,104011,109770,167417,5900708,3100168,46,3099877,54.3,2957219,57.3,904499,83.3,2920073,43.4,2919965,51.2,2802939,54.3,881268,81.2,217009,1100015,1596904,6145,216993,1100003,1596824,6145,216859,1099793,1480173,6114,25665,437160,415308,3135,61616,41057,15603,4956
13898,2021-07-16T00:00:00.000,28,IL,14916955,850700,5869160,8197095,0,117718,137638,151381,730067,13313178,13273029,12490069,3337940,472245,5201615,7627010,12308,426927,165340,114379,147208,277042,94695,66911,115436,105061,122470,126752,163366,13451590,7702941,60.8,7677381,70.8,7203363,73.1,1851956,90.6,6020797,47.5,6006574,55.4,5690359,57.7,1527695,74.8,471024,2247188,3298465,4120,470998,2247145,3284311,4120,468671,2240847,2976756,4085,67771,701751,756069,2104,148502,69875,46928,31699
13899,2021-07-16T00:00:00.000,28,VA,10546705,545400,4123000,5878305,0,123563,144338,158011,776117,9466521,9436185,8858363,2284258,340902,3596958,5526037,2624,216931,110432,80950,25549,119940,58838,44535,16567,110907,129139,132716,168095,9485822,5146680,60.3,5128714,70.2,4816048,72.2,1216637,89.5,4554924,53.4,4543265,62.2,4282991,64.2,1109252,81.6,335627,1674380,2544100,817,335542,1674216,2532690,817,334167,1669236,2278786,802,62641,528805,517334,472,88452,45741,32868,9843
13900,2021-07-16T00:00:00.000,28,MN,6609960,349300,2645840,3614820,0,117206,138339,152427,718176,5979756,5960463,5613765,1587281,266300,2331620,3381142,694,176694,73578,70391,32725,107696,43390,41570,22736,106031,124746,129455,172459,6009757,3260891,57.8,3249847,68,3067366,70.7,845911,91.9,2987234,53,2979228,62.4,2815912,64.9,796513,86.5,267329,1104827,1614839,239,267311,1104815,1606863,239,266838,1102797,1446048,229,45373,336714,414366,60,68459,29870,28572,10017
13901,2021-07-16T00:00:00.000,28,NV,3165390,184300,1256060,1725030,0,102767,120733,132581,638219,2867707,2867666,2743693,773824,130041,1111960,1625692,14,73845,16645,14281,42919,49948,9124,7963,32861,93103,109378,114918,156022,2835565,1586745,51.5,1586659,60.5,1512558,63.4,410712,82.8,1330894,43.2,1330860,50.8,1283510,53.8,365588,73.7,127853,507302,695723,16,127851,507298,695695,16,127815,507220,648459,16,21594,173981,170004,9,23906,7394,6255,10257
13902,2021-07-16T00:00:00.000,28,WI,6228065,318700,2643940,3265425,0,106967,124566,136705,612249,6046079,6045712,5754357,1839870,242267,2477079,3326041,692,182426,85962,59626,36838,115936,50725,36172,29039,103841,120919,126307,180868,6003072,3176800,54.6,3176352,63.5,3017995,66.2,921508,90.6,2966693,51,2966547,59.3,2837024,62.3,890808,87.6,234420,1164725,1567243,305,234403,1164711,1567128,305,234278,1164462,1437988,296,24997,432903,432779,129,65898,34733,23252,7913
13903,2021-07-16T00:00:00.000,28,ME,1881960,103100,810460,968400,0,140005,158824,171810,659723,1642233,1642134,1555508,509162,107065,691015,843671,482,38157,17099,15317,5741,22635,9575,9654,3406,122171,138584,142008,178487,1653512,905517,67.4,905422,76.4,859659,78.5,271880,95.3,843466,62.7,843438,71.2,803394,73.3,259312,90.9,105528,332434,405379,125,105511,332430,405372,125,105478,332382,365420,114,21751,118837,118678,46,15482,7502,5644,2336
13904,2021-07-16T00:00:00.000,28,NC,11866110,646500,4909020,6310590,0,113139,132058,144932,677640,9485168,9471388,9027560,2815465,354352,3757983,5372395,438,227990,112465,73173,42352,136397,63606,42839,29952,90438,105407,110262,160783,9392651,5212023,49.7,5203375,57.9,4952613,60.5,1465215,83.7,4495587,42.9,4490454,50,4301796,52.5,1342184,76.6,347738,1701717,2446085,47,347717,1701624,2441066,47,346500,1699085,2256164,47,40866,648303,652985,30,90559,47841,29603,13115
13905,2021-07-16T00:00:00.000,28,KY,4554455,266500,2005060,2282895,0,101942,119660,131449,606804,4088893,4087832,3919165,1197178,170577,1780554,2137195,567,95493,44007,27986,23500,54668,24054,15967,14647,91522,107400,113114,159504,4111363,2256700,50.5,2256358,59.3,2159662,62.3,649657,86.6,1994964,44.7,1994910,52.4,1922166,55.5,593865,79.1,166885,828523,998871,685,166863,828513,998850,684,166791,828360,926341,674,34545,271366,287555,399,40580,19693,11905,8982
13906,2021-07-16T00:00:00.000,28,TN,6481520,367800,2700380,3413340,0,94909,111069,121853,566867,5587709,5587048,5403016,1794511,174200,2261492,3137085,14932,108684,56608,30907,21169,66471,34033,19097,13341,81821,95741,101577,156946,5476978,2953601,43.2,2953040,50.6,2848607,53.6,914165,80,2615085,38.3,2614950,44.8,2538482,47.7,837837,73.3,168183,1020773,1421704,4425,168146,1020756,1421623,4425,168017,1020433,1345630,4402,28986,422195,384068,2588,42254,22610,11685,7959
13907,2021-07-16T00:00:00.000,28,PR,4239090,190000,1826120,2222970,0,132733,148829,161738,780783,3880705,3879423,3629690,1036410,110964,1662189,2107211,341,74384,11438,10948,51998,53135,7926,7457,37752,121511,136202,138487,190893,3908101,2147825,67.3,2146786,75.4,2005851,76.5,558773,99.9,1863456,58.3,1863171,65.4,1751591,66.8,499726,92,110642,768374,984404,36,110600,768329,984206,36,110499,768075,872982,35,19445,254277,226000,4,21211,3497,3487,14227
13908,2021-07-16T00:00:00.000,28,VT,935840,52800,405500,477540,0,149977,169859,183504,748438,863312,863147,812018,254269,39817,362835,459994,666,21743,10175,7247,4321,12938,5803,4291,2844,138354,156665,159224,203352,846185,466345,74.7,466173,84.6,438513,86,127504,99.9,416496,66.7,416464,75.6,392671,77,118156,94.5,38448,163580,214239,229,38436,163571,214228,229,38405,163548,190500,218,1981,58933,57104,138,8622,4269,2903,1450
13909,2021-07-16T00:00:00.000,28,WA,9562155,495000,3873720,5193435,0,125572,147089,160659,790442,8826632,8825801,8318908,2133359,365864,3497753,4957440,5575,165015,71648,53348,40019,99922,42063,32398,25461,115913,135762,139771,176351,8820948,4777958,62.7,4777192,73.5,4501531,75.6,1112124,91.9,4296016,56.4,4295813,66.1,4069801,68.4,1045259,86.4,362699,1644104,2287464,1749,362681,1644055,2287328,1749,362491,1643511,2062075,1724,53814,478079,512358,1008,64294,28986,20531,14777
13910,2021-07-16T00:00:00.000,28,US,389359835,21484400,160770660,207094425,10350,117278,137318,150763,711854,336604158,336253920,319216596,91377504,12966602,136483277,186875936,278343,7903603,3680816,2710269,1512518,4662982,2066091,1559450,1037441,101388,118589,123603,167063,336604158,185424899,55.9,185200823,65.3,175632891,68,48651410,88.9,160686378,48.4,160557556,56.6,153058055,59.3,43391520,79.3,12799762,62435576,85373703,77337,12797100,62431919,85251234,77302,12717357,62086313,78177943,76443,2056679,20711925,20589241,33675,3201170,1585543,1130146,485481
13911,2021-07-16T00:00:00.000,28,SD,973805,59400,437360,477045,0,110077,131934,145876,641205,833605,833580,797942,262211,26815,362091,444677,22,12576,7709,2108,2759,7353,4583,1391,1379,94229,112936,119531,172654,837837,454780,51.4,454753,61.6,433734,65,139287,91.7,408891,46.2,408880,55.4,394416,59.1,130837,86.2,26957,173635,208282,17,26956,173633,208274,17,26944,173590,193865,17,3826,67396,59605,10,5277,3121,736,1420
13912,2021-07-16T00:00:00.000,28,BP2,206410,10600,86640,109170,0,0,0,0,0,198081,198080,198080,6419,8709,81767,107605,0,0,0,0,0,0,0,0,0,0,0,0,0,198081,107111,0,107110,0,107110,0,3354,0,98561,0,98561,0,98561,0,3137,0,8658,39028,50875,0,8658,39028,50875,0,8658,39028,50875,0,113,1525,1499,0,0,0,0,0
13913,2021-07-16T00:00:00.000,28,RP,24600,3800,20800,0,0,137376,160868,176382,810811,25416,25416,25416,3113,2113,23302,1,0,0,0,0,0,0,0,0,0,141933,166205,182233,102604,25640,14464,80.8,14464,94.6,14463,99.9,1706,56.2,13286,74.2,13286,86.9,13286,95.3,1665,54.9,2116,11143,27,0,2116,11143,27,0,2116,11143,27,0,211,1445,9,0,0,0,0,0
13914,2021-07-16T00:00:00.000,28,NH,1871090,116700,753860,1000530,0,137609,156110,169413,737044,1569207,1568596,1483006,434690,59527,650725,858933,22,47851,22132,19454,6265,25892,11305,10404,4183,115407,130872,134275,171229,1602984,866542,63.7,866101,72.3,821125,74.3,240304,94.7,782619,57.6,782416,65.3,745356,67.5,221012,87.1,60370,316007,406213,29,60348,315908,406131,29,60323,315762,369242,29,13418,94534,113042,18,21821,10712,8954,2155
13915,2021-07-16T00:00:00.000,28,GA,11373025,599200,4841520,5932305,0,107117,126534,140173,749728,8629681,8627810,8276863,2394123,228673,3642284,4757659,1065,122736,71118,38836,12782,70276,39281,22031,8964,81278,95991,102013,157824,8640727,4717933,44.4,4716215,52.5,4498547,55.4,1238311,81.6,3980991,37.5,3980683,44.3,3844364,47.4,1085076,71.5,225470,1641751,2113197,573,225379,1641707,2113024,573,225167,1641236,1977422,539,27810,601703,455323,240,51861,31343,16524,3994
13916,2021-07-16T00:00:00.000,28,CA,49862815,2615800,20297820,26949195,0,126196,148197,162857,854091,43954080,43827133,41203873,9916450,1613818,17685288,24647303,7671,843295,392262,369443,81590,476517,216903,205092,54522,111242,130259,134576,169857,43950392,24911511,63,24833037,73.8,23362156,76.3,5530068,94.7,20351241,51.5,20303007,60.3,19146712,62.5,4451556,76.2,1599449,7828586,10920890,2316,1599138,7828173,10873384,2312,1592290,7803937,9748307,2178,161631,2276971,2012124,830,360669,171771,161576,27322
13917,2021-07-16T00:00:00.000,28,RI,1533715,61600,624000,848115,0,144777,165362,179410,819967,1303331,1303235,1230852,345712,47614,512843,742652,222,51874,26618,16496,8760,30260,14413,9264,6583,123030,140512,143982,184827,1291569,696669,65.8,696550,75.1,657816,76.9,179306,95.9,638838,60.3,638803,68.9,606217,70.9,169962,90.9,47589,242858,348351,40,47588,242854,348321,40,47571,242805,315802,39,5853,77815,86282,12,21368,12096,7109,2163
13918,2021-07-16T00:00:00.000,28,MD,8624920,440400,3386440,4798080,0,142663,167056,183081,898995,7051108,7050740,6604074,1670398,270802,2716726,4055799,7781,195137,94199,74611,26327,115683,52531,43360,19792,116631,136566,140184,174109,7092884,3823356,63.2,3822914,74,3581172,76,887445,92.5,3484560,57.6,3484407,67.5,3282096,69.7,837447,87.3,262999,1289449,1929859,2253,262971,1289416,1929767,2253,262862,1289134,1727907,2193,49946,399584,387247,670,78383,41117,30529,6737
13919,2021-07-16T00:00:00.000,28,HI,1960100,81700,776380,1102020,0,138438,161843,175636,730160,1702445,1697883,1609125,485745,37850,594320,976511,93764,24812,11051,12487,1274,13392,5739,6768,885,120240,140192,144186,180946,1714114,999673,70.6,995875,82.2,938992,84.1,270145,99.9,748368,52.9,746871,61.7,714102,64,225944,84.2,38346,259450,432487,18085,38312,259403,431082,18074,38198,258871,398965,18068,8410,94846,121277,1411,9637,4496,4752,389
13920,2021-07-16T00:00:00.000,28,AZ,8298080,431000,3448380,4418700,0,114005,133709,147169,634103,6930887,6930065,6577999,2131790,248453,2934818,3740163,7453,126482,61008,41403,24071,77176,34449,24259,18468,95221,111666,116663,162902,6809877,3758455,51.6,3757707,60.5,3564039,63.2,1116686,85.3,3228012,44.3,3227683,52,3077766,54.6,967601,73.9,239570,1304218,1681780,2444,239340,1304197,1681702,2444,239224,1303803,1532312,2427,41533,478710,445976,1382,48859,26254,16892,5713
13921,2021-07-16T00:00:00.000,28,MA,9859280,444700,3953260,5461320,0,143044,163864,177975,843155,9000571,8972192,8425748,2077027,298164,3578329,5123867,211,321248,143635,132380,45233,180815,77243,71339,32233,130585,149120,152097,177625,8998200,4928332,71.5,4911625,81.6,4611441,83.2,1129934,96.6,4339280,63,4327869,71.9,4079820,73.6,1012675,86.6,298995,1654972,2385242,71,298988,1654964,2373846,71,297818,1649722,2132220,60,65140,461141,486372,22,138960,65555,60086,13319
13922,2021-07-16T00:00:00.000,28,MT,1123815,69600,500940,553275,0,105150,122474,133757,544386,956649,956514,918390,324203,39321,427622,489036,670,21390,10569,7191,3630,12528,6073,4250,2205,89509,104241,109307,157047,955954,518080,48.5,517978,56.4,496828,59.1,171234,82.9,467215,43.7,467183,50.9,450618,53.6,159993,77.5,38235,200564,228184,232,38230,200548,228173,232,38212,200482,211692,232,8075,77329,74460,129,8789,4453,2911,1425
13923,2021-07-16T00:00:00.000,28,OH,12569645,655500,5274200,6639945,0,107533,125688,137960,614256,10889125,10888869,10403551,3367780,441107,4437485,5996438,14095,369207,170553,118629,80025,217653,94834,68891,53928,93156,108881,114186,164577,10762969,5720703,48.9,5720438,57.2,5462460,60,1722363,84.2,5347470,45.7,5347401,53.5,5125008,56.3,1648072,80.5,425398,2081538,2836238,4296,425381,2081528,2836196,4296,425228,2081194,2614354,4232,79236,753330,813308,2198,148596,73679,48514,26403
13924,2021-07-16T00:00:00.000,28,TX,32401485,1894600,13075580,17431305,0,111745,134440,150034,867689,26494893,26489669,24990439,5994789,1051491,10747963,14694552,887,471674,219552,157246,94876,269882,121841,89257,58784,91375,109911,115718,160536,25780764,14364801,49.5,14360492,59.6,13520151,62.6,3138710,84.1,12363923,42.6,12361451,51.3,11647486,53.9,2804138,75.1,1025501,4844966,6492765,691,1025296,4843997,6491466,691,966078,4564221,6116537,651,232584,1098838,1472559,157,198815,95768,66736,36311
13925,2021-07-16T00:00:00.000,28,CO,7126285,340300,2928960,3857025,0,123747,144372,158389,845938,6340826,6321113,5947193,1424914,227910,2624027,3485319,3570,130156,54907,42992,32257,78053,31783,25734,20536,110108,128060,132183,169147,6317725,3401495,59.1,3389822,68.7,3186332,70.8,740984,88,3071436,53.3,3063527,62.1,2893199,64.3,674788,80.1,224242,1228974,1617107,1113,224221,1228962,1609231,1113,223147,1225437,1443527,1088,20621,333544,320259,364,51723,22719,17068,11936
13926,2021-07-16T00:00:00.000,28,AS,54930,600,15600,38730,0,98637,115504,126640,582132,49447,49439,45473,5025,526,12143,36778,0,0,0,0,0,0,0,0,0,88791,103957,104837,53253,49708,27509,49.4,27503,57.8,24923,57.5,2685,28.5,22580,40.5,22578,47.5,21197,48.9,2436,25.8,533,5551,16496,0,533,5550,16495,0,532,5538,15127,0,22,986,1428,0,0,0,0,0
13927,2021-07-16T00:00:00.000,28,IH2,1763765,74700,923900,765165,0,84682,0,0,0,1467101,1466600,1376305,277078,26703,777501,662897,0,0,0,0,0,0,0,0,0,70438,0,0,0,1467101,813165,39,812829,0,761182,0,150358,0,672465,32.3,672317,0,633738,0,126422,0,26503,345247,300715,0,26488,345174,300655,0,26463,344989,262286,0,2740,72146,51536,0,0,0,0,0
13928,2021-07-16T00:00:00.000,28,MP,72330,2600,20200,49530,0,127158,148901,163258,750467,58328,58328,53284,5362,472,8073,49783,0,1,0,0,1,1,0,0,1,102542,120076,120269,55634,58384,30728,54,30728,63.3,27829,62.8,2765,28.7,28105,49.4,28105,57.9,25957,58.6,2669,27.7,478,3877,23750,0,478,3877,23750,0,478,3877,21602,0,69,435,2165,0,0,0,0,0
13929,2021-07-16T00:00:00.000,28,FM,78800,10200,68600,0,0,76030,89030,97614,448722,53707,53694,53667,4409,6422,47285,0,0,151,0,151,0,89,0,89,0,51819,60665,66480,25107,54090,32211,31.1,32199,36.4,32166,39.8,2607,14.8,27873,26.9,27866,31.5,27854,34.5,2384,13.6,6390,21429,54,0,6384,21428,54,0,6375,21425,54,0,571,1808,5,0,62,0,62,0
13930,2021-07-16T00:00:00.000,28,CT,4797255,250000,1948700,2598555,0,134555,154454,169046,761174,4500534,4498915,4213777,1163202,180221,1728367,2591369,577,133394,63900,51786,17708,74494,34485,28056,11953,126232,144848,148485,184564,4499859,2436011,68.3,2434761,78.4,2281124,80.4,602293,95.6,2214821,62.1,2214377,71.3,2087635,73.6,564562,89.6,179598,820851,1214186,186,179523,820648,1214020,186,179454,820488,1087543,150,18365,223197,322958,42,58490,29013,23454,6023
13931,2021-07-16T00:00:00.000,28,LA,4136620,238100,1835480,2063040,0,88983,105437,116159,558232,3475775,3475572,3381373,1167052,130443,1567087,1777018,1227,118287,42739,24005,51543,74652,23387,14078,37187,74767,88588,94951,157492,3406685,1840122,39.6,1839946,46.9,1785795,50.1,593002,80,1676034,36.1,1675973,42.7,1636814,46,566580,76.5,124055,727326,824066,587,124035,727310,824041,587,123947,727026,785258,583,19264,269460,277725,131,42831,18885,9647,14299
13932,2021-07-16T00:00:00.000,28,DD2,4397410,186300,1843300,2367810,0,0,0,0,0,4438486,4435876,4267845,353877,162892,1791895,2482476,1223,0,0,0,0,0,0,0,0,0,0,0,0,4438486,2509716,0,2507216,0,2409476,0,194988,0,1918861,0,1918736,0,1851574,0,142263,0,159971,725403,1033486,1,159954,725372,1033409,1,159856,725292,966425,1,6280,50934,85049,0,0,0,0,0
13933,2021-07-16T00:00:00.000,28,ID,1717870,100100,722180,895590,0,96128,114876,128308,591004,1349939,1349914,1349363,458206,53482,577294,718060,1103,26931,8500,4899,13532,15689,4737,2894,8058,75539,90271,100784,157638,1354473,720092,40.3,720059,48.2,718947,53.7,236090,81.2,658212,36.8,658193,44,657516,49.1,223541,76.9,53267,268102,336505,338,53258,268099,336498,338,53247,268086,335846,337,9480,103951,109970,140,11059,3653,1951,5455
13934,2021-07-16T00:00:00.000,28,WV,1924175,110200,875260,938715,0,107367,123516,134315,524283,1480579,1479674,1415792,534703,37523,679187,763519,350,26017,4,2,26011,13431,4,1,13426,82615,94983,98828,145691,1478290,819403,45.7,818796,52.6,781793,54.6,285206,77.7,695122,38.8,694838,44.6,668438,46.7,256974,70,38544,308819,347541,218,38530,308735,347355,218,38490,308531,321214,203,6214,131456,119207,97,12417,4,1,12412
13935,2021-07-16T00:00:00.000,28,NM,2403505,138500,1046780,1218225,0,114626,134467,148274,636511,2435216,2434978,2292988,658783,84928,1065792,1280461,4035,39803,11906,12161,15736,24017,6414,6648,10955,116138,136228,141456,174463,2460066,1343581,64.1,1343364,75.2,1260864,77.8,356403,94.4,1175106,56,1175041,65.7,1109537,68.4,322393,85.4,83481,485202,605220,1203,83470,485185,605183,1203,83357,484868,540117,1195,17910,149947,153866,670,15539,5252,5321,4966
13936,2021-07-16T00:00:00.000,28,MS,2709965,164600,1200300,1345065,0,91056,107478,118985,556812,2060517,2060402,2009475,708023,61374,929967,1068196,980,54040,26236,12812,14992,31684,14395,7630,9659,69234,81716,88229,145476,2065441,1116636,37.5,1116530,44.3,1086087,47.7,377086,77.5,1001468,33.6,1001439,39.7,980286,43,350728,72.1,60387,435856,505159,66,60380,435848,505145,66,60332,435695,484194,65,14981,182966,152759,22,22289,11667,5127,5495
13937,2021-07-16T00:00:00.000,28,UT,3289450,172400,1389320,1727730,0,102604,126895,144606,899071,2927442,2926860,2727122,617930,131903,1187684,1607855,0,55368,20621,19019,15728,33260,12404,11353,9503,91313,112908,119885,168892,2909035,1625785,50.7,1625343,62.7,1513044,66.5,332397,90.9,1403490,43.8,1403317,54.1,1317984,57.9,292132,79.8,129574,543025,730889,2,129542,542996,730777,2,129435,542746,645801,2,14356,127774,150002,0,21859,8070,7604,6185
13938,2021-07-16T00:00:00.000,28,AK,842985,59300,362500,421185,0,115234,138449,152836,920410,686971,684978,647238,142383,27180,287113,372503,175,6650,2080,1367,3203,4290,1383,945,1962,93907,112499,117346,155460,681937,370746,50.7,369516,60.7,348494,63.2,75489,82.4,327943,44.8,327179,53.7,310383,56.3,70986,77.5,25225,132886,169789,43,25223,132883,169030,43,25103,132520,152720,40,2515,40001,28448,22,2320,676,412,1232
13939,2021-07-16T00:00:00.000,28,MI,11766210,651800,4951720,6162690,0,117817,136896,150023,666489,9608945,9608588,9143083,2850609,332907,3922291,5352349,1398,293889,140781,86376,66732,180279,81550,51265,47464,96216,111793,116577,161471,9813515,5211744,52.2,5211418,60.6,4959055,63.2,1504492,85.2,4800288,48.1,4800201,55.8,4587533,58.5,1431116,81.1,338376,1889056,2572117,739,338363,1889036,2572064,738,338178,1888533,2360099,723,62252,718170,650220,474,113360,58653,34581,20126
13940,2021-07-16T00:00:00.000,28,MH,51300,10800,40500,0,0,87823,102839,112755,518339,34872,34844,34786,2041,1053,33819,0,0,0,0,0,0,0,0,0,0,59699,69850,76458,20622,34927,19077,32.7,19057,38.2,19013,41.8,1113,11.2,16788,28.7,16779,33.6,16758,36.8,979,9.9,1047,15730,11,0,1046,15722,11,0,1044,15705,9,0,52,927,0,0,0,0,0,0
13941,2021-07-16T00:00:00.000,28,PA,15941275,1060700,6811940,8068635,0,124522,143854,156788,666062,14226618,14222432,13556460,4385091,553414,5874831,7797893,480,433074,220554,193435,19085,240105,119840,106901,13364,111128,128344,133333,183219,14257858,8200656,64.1,8197650,74,7805834,76.8,2448214,99.9,6539440,51.1,6538219,59,6268119,61.6,1981661,82.8,556450,2568152,3414473,365,556407,2568026,3413421,365,556125,2566489,3145162,343,76720,938389,966381,171,192114,99866,85850,6398
13942,2021-07-16T00:00:00.000,28,WY,521255,34000,251200,236055,0,90064,106222,117129,525570,437971,437949,423373,146623,18157,206764,212816,234,6777,1398,692,4687,3635,637,347,2651,75674,89246,95135,147837,429699,235122,40.6,235098,47.9,226793,51,77545,78.2,208175,36,208170,42.4,202080,45.4,72332,72.9,17069,93284,97766,56,17068,93284,97762,56,17058,93267,91699,56,2815,37360,32133,24,3115,752,341,2022
13943,2021-07-17T00:00:00.000,28,WA,9566735,495000,3878300,5193435,0,125632,147160,160736,790820,8838273,8837441,8328242,2134461,366588,3500955,4965116,5614,165046,71666,53349,40031,99938,42066,32399,25473,116066,135941,139927,176442,8832592,4783590,62.8,4782824,73.6,4506098,75.7,1112673,92,4302519,56.5,4302315,66.2,4075099,68.5,1045882,86.5,363394,1645935,2291427,1763,363376,1645886,2291290,1763,363186,1645341,2064834,1738,53897,478315,512657,1013,64321,29001,20531,14789
13944,2021-07-17T00:00:00.000,28,DE,1306605,65800,538160,702645,0,134181,155584,169647,691669,1067242,1067052,1010360,335855,46203,425123,595326,590,36422,11835,8619,15968,24054,6602,5141,12311,109600,127059,131183,177789,1042898,578647,59.4,578488,68.9,549128,71.3,177390,93.9,502923,51.6,502883,59.9,479326,62.2,158436,83.9,45359,190365,266940,259,45351,190361,266912,259,45324,190266,243477,259,8719,65465,84103,149,12203,5072,3418,3713
13945,2021-07-17T00:00:00.000,28,AR,2899360,178900,1315740,1404720,0,96075,113378,125099,553438,2321236,2316260,2229014,750466,81280,1073576,1165742,638,29240,8056,3976,17208,17650,4239,2145,11266,76918,90576,96176,143251,2327423,1321430,43.8,1317818,51.5,1265636,54.6,411612,78.6,1065108,35.3,1063687,41.6,1028314,44.4,347736,66.4,79443,482726,502772,167,79330,482720,501471,166,78990,481747,467422,155,12367,201113,134162,94,11593,3750,1818,6025
13946,2021-07-17T00:00:00.000,28,OH,12586795,655500,5278300,6652995,0,107680,125859,138148,615094,10901143,10900885,10413379,3369678,442013,4440671,6004278,14181,369237,170558,118634,80045,217678,94838,68892,53948,93259,109001,114294,164670,10774989,5726605,49,5726338,57.3,5467268,60,1723163,84.2,5353645,45.8,5353575,53.5,5130112,56.3,1648933,80.6,426246,2083068,2840010,4321,426228,2083058,2839968,4321,426074,2082717,2617065,4256,79337,753649,813738,2209,148624,73683,48518,26423
