date,changecolor,cases_avg_per_100k,segmentname
2020-05-21,#030D97,7.91997023809524,Stayed Democrat
2020-05-21,#11A3D6,4.778846153846154,To Democrat
2020-05-21,#556B2F,0.7,To other
2020-05-21,#970D03,5.707906137184119,Stayed Republican
2020-05-21,#AB5A68,3.0627272727272725,To Republican
2020-05-22,#030D97,7.989404761904766,Stayed Democrat
2020-05-22,#11A3D6,4.878461538461538,To Democrat
2020-05-22,#556B2F,0.61,To other
2020-05-22,#970D03,5.571022864019261,Stayed Republican
2020-05-22,#AB5A68,2.709090909090909,To Republican
2020-05-23,#030D97,7.869613095238092,Stayed Democrat
2020-05-23,#11A3D6,4.843653846153846,To Democrat
2020-05-23,#556B2F,0.52,To other
2020-05-23,#970D03,5.427743097238893,Stayed Republican
2020-05-23,#AB5A68,2.9272727272727277,To Republican
2020-05-24,#030D97,7.939255952380959,Stayed Democrat
2020-05-24,#11A3D6,4.9023076923076925,To Democrat
2020-05-24,#556B2F,0.09,To other
2020-05-24,#970D03,5.751020408163261,Stayed Republican
2020-05-24,#AB5A68,3.085454545454546,To Republican
2020-05-25,#030D97,8.203501483679522,Stayed Democrat
2020-05-25,#11A3D6,4.78576923076923,To Democrat
2020-05-25,#556B2F,0.17,To other
2020-05-25,#970D03,5.56210084033613,Stayed Republican
2020-05-25,#AB5A68,3.1899999999999995,To Republican
2020-05-26,#030D97,8.08700296735905,Stayed Democrat
2020-05-26,#11A3D6,4.881730769230769,To Democrat
2020-05-26,#556B2F,0.44,To other
2020-05-26,#970D03,5.781812725090036,Stayed Republican
2020-05-26,#AB5A68,3.0190909090909086,To Republican
2020-05-27,#030D97,7.953976261127596,Stayed Democrat
2020-05-27,#11A3D6,4.6123076923076916,To Democrat
2020-05-27,#556B2F,0.61,To other
2020-05-27,#970D03,5.817494004796157,Stayed Republican
2020-05-27,#AB5A68,3.097272727272727,To Republican
2020-05-28,#030D97,7.837181008902076,Stayed Democrat
2020-05-28,#11A3D6,4.660384615384616,To Democrat
2020-05-28,#556B2F,0.79,To other
2020-05-28,#970D03,5.72074251497006,Stayed Republican
2020-05-28,#AB5A68,2.691818181818182,To Republican
2020-05-29,#030D97,7.883501483679523,Stayed Democrat
2020-05-29,#11A3D6,4.562115384615385,To Democrat
2020-05-29,#556B2F,0.92,To other
2020-05-29,#970D03,5.751473053892211,Stayed Republican
2020-05-29,#AB5A68,3.340909090909091,To Republican
2020-05-30,#030D97,8.110741839762614,Stayed Democrat
2020-05-30,#11A3D6,4.453076923076923,To Democrat
2020-05-30,#556B2F,1.02,To other
2020-05-30,#970D03,5.825083732057413,Stayed Republican
2020-05-30,#AB5A68,3.7009090909090903,To Republican
2020-05-31,#030D97,8.16875370919881,Stayed Democrat
2020-05-31,#11A3D6,4.515192307692308,To Democrat
2020-05-31,#556B2F,1.22,To other
2020-05-31,#970D03,5.92000000000001,Stayed Republican
2020-05-31,#AB5A68,3.4600000000000004,To Republican
2020-06-01,#030D97,8.028872403560838,Stayed Democrat
2020-06-01,#11A3D6,4.639615384615384,To Democrat
2020-06-01,#556B2F,1.32,To other
2020-06-01,#970D03,5.969090909090913,Stayed Republican
2020-06-01,#AB5A68,3.374545454545455,To Republican
2020-06-02,#030D97,7.840445103857564,Stayed Democrat
2020-06-02,#11A3D6,4.456730769230767,To Democrat
2020-06-02,#556B2F,1.42,To other
2020-06-02,#970D03,6.0314234449760855,Stayed Republican
