state_po,county_name,county_fips,candidate,party,candidatevotes,totalvotes,UrbanRural,PctRural,Infrequent,Frequent
IA,DAVIS,19051,DONALD J TRUMP,REPUBLICAN,1662.0,4102.0,rural,100.0,0.388,0.612
IA,DECATUR,19053,DONALD J TRUMP,REPUBLICAN,1725.0,3804.0,rural,100.0,0.638,0.362
IA,DELAWARE,19055,DONALD J TRUMP,REPUBLICAN,4075.0,10003.0,rural,71.47038955190273,0.30900000000000005,0.691
IA,FAYETTE,19065,DONALD J TRUMP,REPUBLICAN,3621.0,10186.0,rural,70.5795019157088,0.257,0.743
IA,FLOYD,19067,DONALD J TRUMP,REPUBLICAN,2552.0,8032.0,rural,52.73262589707416,0.482,0.518
IA,FRANKLIN,19069,DONALD J TRUMP,REPUBLICAN,1996.0,5130.0,rural,60.24344569288389,0.5529999999999999,0.447
IA,FREMONT,19071,DONALD J TRUMP,REPUBLICAN,1460.0,3857.0,rural,100.0,0.18,0.82
IA,GREENE,19073,DONALD J TRUMP,REPUBLICAN,1659.0,5057.0,rural,58.16195372750642,0.492,0.507
IA,GRUNDY,19075,DONALD J TRUMP,REPUBLICAN,3069.0,7276.0,rural,100.0,0.28300000000000003,0.718
IA,GUTHRIE,19077,DONALD J TRUMP,REPUBLICAN,2441.0,6371.0,rural,100.0,0.378,0.623
IA,HAMILTON,19079,DONALD J TRUMP,REPUBLICAN,2525.0,7943.0,rural,50.48172015568174,0.39,0.61
IA,HANCOCK,19081,DONALD J TRUMP,REPUBLICAN,2692.0,6172.0,rural,70.02028039855392,0.61,0.39
IA,HARDIN,19083,DONALD J TRUMP,REPUBLICAN,3209.0,8989.0,rural,71.08474962929166,0.344,0.655
IA,HARRISON,19085,DONALD J TRUMP,REPUBLICAN,3304.0,8155.0,rural,81.11602357984995,0.256,0.7429999999999999
IA,HENRY,19087,DONALD J TRUMP,REPUBLICAN,3676.0,9982.0,rural,57.13080168776371,0.356,0.644
IA,HOWARD,19089,DONALD J TRUMP,REPUBLICAN,1909.0,4958.0,rural,62.993936859711475,0.40399999999999997,0.596
IA,IDA,19093,DONALD J TRUMP,REPUBLICAN,1649.0,3849.0,rural,100.0,0.493,0.508
IA,IOWA,19095,DONALD J TRUMP,REPUBLICAN,3194.0,9742.0,rural,82.18281870987467,0.311,0.6890000000000001
IA,JACKSON,19097,DONALD J TRUMP,REPUBLICAN,3880.0,11135.0,rural,53.269850866586054,0.357,0.643
IA,JASPER,19099,DONALD J TRUMP,REPUBLICAN,7071.0,20184.0,rural,57.50773573638782,0.44,0.5589999999999999
IA,JONES,19105,DONALD J TRUMP,REPUBLICAN,3814.0,10989.0,rural,57.95619730594049,0.31,0.6910000000000001
IA,KEOKUK,19107,DONALD J TRUMP,REPUBLICAN,2425.0,5303.0,rural,100.0,0.44799999999999995,0.552
IA,KOSSUTH,19109,DONALD J TRUMP,REPUBLICAN,3377.0,9090.0,rural,65.64369812777457,0.554,0.445
IA,LOUISA,19115,DONALD J TRUMP,REPUBLICAN,1974.0,5332.0,rural,100.0,0.305,0.696
IA,LUCAS,19117,DONALD J TRUMP,REPUBLICAN,1673.0,4630.0,rural,56.24859518993032,0.432,0.569
IA,LYON,19119,DONALD J TRUMP,REPUBLICAN,3171.0,6863.0,rural,100.0,0.40800000000000003,0.591
IA,MADISON,19121,DONALD J TRUMP,REPUBLICAN,3590.0,9824.0,rural,67.83595892595191,0.248,0.752
IA,MILLS,19129,DONALD J TRUMP,REPUBLICAN,3160.0,8268.0,rural,59.57234876153795,0.23900000000000002,0.762
IA,MITCHELL,19131,DONALD J TRUMP,REPUBLICAN,1864.0,5822.0,rural,67.19561989606532,0.477,0.523
IA,MONONA,19133,DONALD J TRUMP,REPUBLICAN,2023.0,4728.0,rural,71.19982689602942,0.234,0.767
IA,MONROE,19135,DONALD J TRUMP,REPUBLICAN,1564.0,4088.0,rural,55.16938519447929,0.368,0.632
IA,O'BRIEN,19141,DONALD J TRUMP,REPUBLICAN,3384.0,7551.0,rural,66.27309348520627,0.494,0.506
IA,OSCEOLA,19143,DONALD J TRUMP,REPUBLICAN,1615.0,3328.0,rural,58.372021046115755,0.479,0.521
IA,PALO ALTO,19147,DONALD J TRUMP,REPUBLICAN,1747.0,4958.0,rural,61.4902876552383,0.403,0.598
IA,PLYMOUTH,19149,DONALD J TRUMP,REPUBLICAN,5468.0,14188.0,rural,62.93924597774754,0.43600000000000005,0.5640000000000001
IA,POCAHONTAS,19151,DONALD J TRUMP,REPUBLICAN,1517.0,3823.0,rural,100.0,0.5,0.5
IA,POWESHIEK,19157,JOSEPH R BIDEN JR,DEMOCRAT,3489.0,10140.0,rural,51.993232526171084,0.453,0.547
IA,RINGGOLD,19159,DONALD J TRUMP,REPUBLICAN,1030.0,2714.0,rural,100.0,0.5630000000000001,0.43700000000000006
IA,SAC,19161,DONALD J TRUMP,REPUBLICAN,2467.0,5535.0,rural,100.0,0.5369999999999999,0.46199999999999997
IA,SHELBY,19165,DONALD J TRUMP,REPUBLICAN,2674.0,6795.0,rural,59.44768636475713,0.33999999999999997,0.661
IA,SIOUX,19167,DONALD J TRUMP,REPUBLICAN,9461.0,19051.0,rural,50.82482791360076,0.46499999999999997,0.535
IA,TAMA,19171,DONALD J TRUMP,REPUBLICAN,3505.0,9048.0,rural,72.39826644903474,0.32799999999999996,0.6719999999999999
IA,TAYLOR,19173,DONALD J TRUMP,REPUBLICAN,1579.0,3249.0,rural,100.0,0.426,0.574
IA,VAN BUREN,19177,DONALD J TRUMP,REPUBLICAN,1939.0,3791.0,rural,100.0,0.41,0.59
IA,WASHINGTON,19183,DONALD J TRUMP,REPUBLICAN,3591.0,11765.0,rural,69.46185035016586,0.26,0.74
IA,WAYNE,19185,DONALD J TRUMP,REPUBLICAN,1302.0,3109.0,rural,100.0,0.538,0.462
IA,WINNEBAGO,19189,DONALD J TRUMP,REPUBLICAN,2290.0,5970.0,rural,66.12368856985091,0.575,0.42500000000000004
IA,WINNESHIEK,19191,JOSEPH R BIDEN JR,DEMOCRAT,4862.0,12064.0,rural,58.98081306990881,0.31699999999999995,0.6819999999999999
IA,WORTH,19195,DONALD J TRUMP,REPUBLICAN,1871.0,4418.0,rural,100.0,0.518,0.482
IA,WRIGHT,19197,DONALD J TRUMP,REPUBLICAN,2240.0,6254.0,rural,56.79945574117469,0.6439999999999999,0.357
KS,ALLEN,20001,DONALD J TRUMP,REPUBLICAN,4218.0,5892.0,rural,57.15354124598011,0.491,0.508
KS,ANDERSON,20003,DONALD J TRUMP,REPUBLICAN,2929.0,3792.0,rural,58.82498148605283,0.389,0.611
KS,BARBER,20007,DONALD J TRUMP,REPUBLICAN,2014.0,2342.0,rural,100.0,0.33399999999999996,0.665
KS,BROWN,20013,DONALD J TRUMP,REPUBLICAN,3262.0,4471.0,rural,68.4395032051282,0.421,0.579
KS,CHASE,20017,DONALD J TRUMP,REPUBLICAN,1123.0,1491.0,rural,100.0,0.44499999999999995,0.556
KS,CHAUTAUQUA,20019,DONALD J TRUMP,REPUBLICAN,1402.0,1639.0,rural,100.0,0.45,0.551
KS,CHEYENNE,20023,DONALD J TRUMP,REPUBLICAN,1183.0,1429.0,rural,100.0,0.509,0.491
KS,CLARK,20025,DONALD J TRUMP,REPUBLICAN,904.0,1067.0,rural,100.0,0.41900000000000004,0.58
KS,COFFEY,20031,DONALD J TRUMP,REPUBLICAN,3489.0,4565.0,rural,70.89873270549936,0.369,0.631
KS,COMANCHE,20033,DONALD J TRUMP,REPUBLICAN,762.0,916.0,rural,100.0,0.384,0.617
KS,DECATUR,20039,DONALD J TRUMP,REPUBLICAN,1260.0,1498.0,rural,100.0,0.492,0.508
KS,DICKINSON,20041,DONALD J TRUMP,REPUBLICAN,7126.0,9349.0,rural,64.2907765515845,0.372,0.628
KS,DONIPHAN,20043,DONALD J TRUMP,REPUBLICAN,2976.0,3709.0,rural,70.19509125235997,0.514,0.486
KS,EDWARDS,20047,DONALD J TRUMP,REPUBLICAN,1141.0,1431.0,rural,100.0,0.273,0.727
KS,ELK,20049,DONALD J TRUMP,REPUBLICAN,1140.0,1361.0,rural,100.0,0.40599999999999997,0.594
KS,ELLSWORTH,20053,DONALD J TRUMP,REPUBLICAN,2148.0,2853.0,rural,54.10189318146838,0.44,0.56
KS,FRANKLIN,20059,DONALD J TRUMP,REPUBLICAN,8479.0,12477.0,rural,52.10064635272391,0.28200000000000003,0.718
KS,GOVE,20063,DONALD J TRUMP,REPUBLICAN,1291.0,1471.0,rural,100.0,0.563,0.43799999999999994
KS,GRAHAM,20065,DONALD J TRUMP,REPUBLICAN,1080.0,1337.0,rural,100.0,0.621,0.379
KS,GRAY,20069,DONALD J TRUMP,REPUBLICAN,1911.0,2288.0,rural,100.0,0.396,0.604
KS,GREELEY,20071,DONALD J TRUMP,REPUBLICAN,549.0,641.0,rural,100.0,0.447,0.552
KS,GREENWOOD,20073,DONALD J TRUMP,REPUBLICAN,2444.0,3077.0,rural,61.26476304380326,0.369,0.632
KS,HAMILTON,20075,DONALD J TRUMP,REPUBLICAN,698.0,859.0,rural,100.0,0.41500000000000004,0.585
KS,HARPER,20077,DONALD J TRUMP,REPUBLICAN,2168.0,2678.0,rural,100.0,0.40700000000000003,0.593
KS,HASKELL,20081,DONALD J TRUMP,REPUBLICAN,1122.0,1410.0,rural,100.0,0.397,0.603
KS,HODGEMAN,20083,DONALD J TRUMP,REPUBLICAN,875.0,1045.0,rural,100.0,0.364,0.637
KS,JACKSON,20085,DONALD J TRUMP,REPUBLICAN,4517.0,6584.0,rural,75.89511216758282,0.28700000000000003,0.713
KS,JEFFERSON,20087,DONALD J TRUMP,REPUBLICAN,6334.0,9782.0,rural,98.8183624385653,0.185,0.8160000000000001
KS,JEWELL,20089,DONALD J TRUMP,REPUBLICAN,1387.0,1628.0,rural,100.0,0.4,0.599
KS,KEARNY,20093,DONALD J TRUMP,REPUBLICAN,1164.0,1455.0,rural,100.0,0.425,0.575
KS,KINGMAN,20095,DONALD J TRUMP,REPUBLICAN,3130.0,3949.0,rural,62.10231611096971,0.407,0.5920000000000001
KS,KIOWA,20097,DONALD J TRUMP,REPUBLICAN,980.0,1165.0,rural,100.0,0.297,0.702
KS,LABETTE,20099,DONALD J TRUMP,REPUBLICAN,5735.0,8563.0,rural,52.33951960012959,0.382,0.618
KS,LANE,20101,DONALD J TRUMP,REPUBLICAN,762.0,895.0,rural,100.0,0.46900000000000003,0.53
KS,LINCOLN,20105,DONALD J TRUMP,REPUBLICAN,1283.0,1579.0,rural,100.0,0.4630000000000001,0.538
KS,LINN,20107,DONALD J TRUMP,REPUBLICAN,4048.0,5046.0,rural,100.0,0.314,0.685
KS,LOGAN,20109,DONALD J TRUMP,REPUBLICAN,1249.0,1458.0,rural,100.0,0.5309999999999999,0.46900000000000003
KS,MARION,20115,DONALD J TRUMP,REPUBLICAN,4465.0,6111.0,rural,77.76461295418642,0.378,0.6220000000000001
KS,MARSHALL,20117,DONALD J TRUMP,REPUBLICAN,3729.0,5114.0,rural,70.96965503607788,0.33,0.6699999999999999
KS,MEADE,20119,DONALD J TRUMP,REPUBLICAN,1523.0,1825.0,rural,100.0,0.402,0.597
KS,MIAMI,20121,DONALD J TRUMP,REPUBLICAN,12308.0,17937.0,rural,50.95007167474914,0.21,0.79
KS,MORRIS,20127,DONALD J TRUMP,REPUBLICAN,2124.0,2899.0,rural,100.0,0.352,0.648
KS,MORTON,20129,DONALD J TRUMP,REPUBLICAN,1034.0,1198.0,rural,100.0,0.377,0.623
KS,NEMAHA,20131,DONALD J TRUMP,REPUBLICAN,4664.0,5684.0,rural,75.24071526822559,0.332,0.6679999999999999
KS,NESS,20135,DONALD J TRUMP,REPUBLICAN,1339.0,1513.0,rural,100.0,0.432,0.569
KS,OSAGE,20139,DONALD J TRUMP,REPUBLICAN,5705.0,8035.0,rural,83.53482663393679,0.196,0.8039999999999999
KS,OSBORNE,20141,DONALD J TRUMP,REPUBLICAN,1629.0,1945.0,rural,100.0,0.5700000000000001,0.429
KS,OTTAWA,20143,DONALD J TRUMP,REPUBLICAN,2610.0,3191.0,rural,100.0,0.41200000000000003,0.587
KS,PHILLIPS,20147,DONALD J TRUMP,REPUBLICAN,2418.0,2781.0,rural,53.75753278979085,0.52,0.48
KS,POTTAWATOMIE,20149,DONALD J TRUMP,REPUBLICAN,9452.0,13083.0,rural,58.91501573782632,0.214,0.786
KS,RAWLINS,20153,DONALD J TRUMP,REPUBLICAN,1261.0,1504.0,rural,100.0,0.511,0.488
KS,REPUBLIC,20157,DONALD J TRUMP,REPUBLICAN,2182.0,2657.0,rural,100.0,0.332,0.6679999999999999
KS,RICE,20159,DONALD J TRUMP,REPUBLICAN,3262.0,4319.0,rural,63.78062084697015,0.349,0.651
KS,ROOKS,20163,DONALD J TRUMP,REPUBLICAN,2325.0,2699.0,rural,100.0,0.617,0.383
KS,RUSH,20165,DONALD J TRUMP,REPUBLICAN,1350.0,1677.0,rural,100.0,0.414,0.5860000000000001
KS,SHERIDAN,20179,DONALD J TRUMP,REPUBLICAN,1282.0,1445.0,rural,100.0,0.579,0.42100000000000004
KS,SMITH,20183,DONALD J TRUMP,REPUBLICAN,1763.0,2129.0,rural,100.0,0.487,0.514
KS,STAFFORD,20185,DONALD J TRUMP,REPUBLICAN,1645.0,2034.0,rural,100.0,0.275,0.724
KS,STANTON,20187,DONALD J TRUMP,REPUBLICAN,614.0,776.0,rural,100.0,0.397,0.604
KS,SUMNER,20191,DONALD J TRUMP,REPUBLICAN,8105.0,10928.0,rural,62.854301342615614,0.258,0.742
KS,TREGO,20195,DONALD J TRUMP,REPUBLICAN,1363.0,1630.0,rural,100.0,0.5740000000000001,0.428
KS,WABAUNSEE,20197,DONALD J TRUMP,REPUBLICAN,2845.0,3902.0,rural,100.0,0.208,0.792
KS,WALLACE,20199,DONALD J TRUMP,REPUBLICAN,770.0,825.0,rural,100.0,0.492,0.508
KS,WASHINGTON,20201,DONALD J TRUMP,REPUBLICAN,2363.0,2883.0,rural,100.0,0.33399999999999996,0.666
KS,WICHITA,20203,DONALD J TRUMP,REPUBLICAN,808.0,968.0,rural,100.0,0.469,0.532
KS,WILSON,20205,DONALD J TRUMP,REPUBLICAN,3153.0,3954.0,rural,72.68572643213945,0.41800000000000004,0.5820000000000001
KS,WOODSON,20207,DONALD J TRUMP,REPUBLICAN,1228.0,1546.0,rural,100.0,0.43800000000000006,0.5609999999999999
KY,ADAIR,21001,DONALD J TRUMP,REPUBLICAN,7276.0,8763.0,rural,75.45561749571183,0.358,0.642
KY,ALLEN,21003,DONALD J TRUMP,REPUBLICAN,7586.0,9363.0,rural,78.69813589897775,0.27,0.73
KY,BALLARD,21007,DONALD J TRUMP,REPUBLICAN,3356.0,4225.0,rural,100.0,0.338,0.661
KY,BARREN,21009,DONALD J TRUMP,REPUBLICAN,14654.0,20055.0,rural,63.275081213098424,0.236,0.764
KY,BATH,21011,DONALD J TRUMP,REPUBLICAN,3986.0,5627.0,rural,100.0,0.21800000000000003,0.782
KY,BELL,21013,DONALD J TRUMP,REPUBLICAN,8140.0,10044.0,rural,62.479523195427134,0.36,0.639
KY,BRACKEN,21023,DONALD J TRUMP,REPUBLICAN,3398.0,4244.0,rural,100.0,0.37,0.63
KY,BREATHITT,21025,DONALD J TRUMP,REPUBLICAN,4265.0,5661.0,rural,81.50309842916846,0.321,0.679
KY,BRECKINRIDGE,21027,DONALD J TRUMP,REPUBLICAN,7701.0,10197.0,rural,100.0,0.346,0.655
KY,BUTLER,21031,DONALD J TRUMP,REPUBLICAN,4960.0,6122.0,rural,100.0,0.29600000000000004,0.7050000000000001
KY,CALDWELL,21033,DONALD J TRUMP,REPUBLICAN,4906.0,6428.0,rural,54.63647566235367,0.386,0.615
KY,CARLISLE,21039,DONALD J TRUMP,REPUBLICAN,2159.0,2638.0,rural,100.0,0.33699999999999997,0.6639999999999999
KY,CARROLL,21041,DONALD J TRUMP,REPUBLICAN,2954.0,4135.0,rural,52.224586069743786,0.446,0.5539999999999999
KY,CARTER,21043,DONALD J TRUMP,REPUBLICAN,8775.0,11585.0,rural,79.37950937950939,0.293,0.7070000000000001
KY,CASEY,21045,DONALD J TRUMP,REPUBLICAN,6179.0,7171.0,rural,100.0,0.401,0.598
KY,CLAY,21051,DONALD J TRUMP,REPUBLICAN,6677.0,7590.0,rural,78.56879889553613,0.4,0.6
KY,CLINTON,21053,DONALD J TRUMP,REPUBLICAN,4280.0,4932.0,rural,100.0,0.459,0.54
KY,CRITTENDEN,21055,DONALD J TRUMP,REPUBLICAN,3451.0,4242.0,rural,70.82125603864733,0.528,0.472
KY,CUMBERLAND,21057,DONALD J TRUMP,REPUBLICAN,2769.0,3309.0,rural,100.0,0.397,0.603
KY,EDMONSON,21061,DONALD J TRUMP,REPUBLICAN,4828.0,6131.0,rural,100.0,0.198,0.8029999999999999
KY,ELLIOTT,21063,DONALD J TRUMP,REPUBLICAN,2246.0,2995.0,rural,100.0,0.268,0.732
KY,ESTILL,21065,DONALD J TRUMP,REPUBLICAN,5100.0,6538.0,rural,76.12459105779716,0.32299999999999995,0.677
KY,FLEMING,21069,DONALD J TRUMP,REPUBLICAN,5534.0,7066.0,rural,80.51993309172009,0.21200000000000002,0.7889999999999999
KY,FLOYD,21071,DONALD J TRUMP,REPUBLICAN,12250.0,16351.0,rural,83.87113127677371,0.326,0.674
KY,FULTON,21075,DONALD J TRUMP,REPUBLICAN,1605.0,2421.0,rural,64.4356377513577,0.404,0.597
KY,GALLATIN,21077,DONALD J TRUMP,REPUBLICAN,2955.0,3849.0,rural,100.0,0.322,0.677
KY,GARRARD,21079,DONALD J TRUMP,REPUBLICAN,6754.0,8703.0,rural,77.8914380321665,0.183,0.8160000000000001
KY,GRANT,21081,DONALD J TRUMP,REPUBLICAN,8725.0,11106.0,rural,64.99067391128051,0.28600000000000003,0.714
KY,GRAVES,21083,DONALD J TRUMP,REPUBLICAN,13206.0,17018.0,rural,69.40815172005065,0.438,0.562
KY,GRAYSON,21085,DONALD J TRUMP,REPUBLICAN,9453.0,11983.0,rural,73.58036199798028,0.219,0.781
KY,GREEN,21087,DONALD J TRUMP,REPUBLICAN,4838.0,5812.0,rural,100.0,0.266,0.735
KY,HANCOCK,21091,DONALD J TRUMP,REPUBLICAN,3145.0,4587.0,rural,89.30531231757152,0.22,0.781
KY,HARLAN,21095,DONALD J TRUMP,REPUBLICAN,9367.0,10971.0,rural,54.1567046929435,0.267,0.732
KY,HARRISON,21097,DONALD J TRUMP,REPUBLICAN,6334.0,8853.0,rural,65.9291096253847,0.148,0.8510000000000001
KY,HART,21099,DONALD J TRUMP,REPUBLICAN,6345.0,8369.0,rural,87.1861091268751,0.205,0.7949999999999999
KY,HENRY,21103,DONALD J TRUMP,REPUBLICAN,5843.0,8107.0,rural,100.0,0.349,0.652
KY,HICKMAN,21105,DONALD J TRUMP,REPUBLICAN,1714.0,2199.0,rural,100.0,0.383,0.617
KY,JACKSON,21109,DONALD J TRUMP,REPUBLICAN,5453.0,6113.0,rural,100.0,0.34299999999999997,0.6559999999999999
KY,JOHNSON,21115,DONALD J TRUMP,REPUBLICAN,8450.0,10192.0,rural,73.0176400068505,0.261,0.739
KY,KNOTT,21119,DONALD J TRUMP,REPUBLICAN,4779.0,6251.0,rural,100.0,0.36,0.639
KY,KNOX,21121,DONALD J TRUMP,REPUBLICAN,11012.0,13273.0,rural,62.92381519932252,0.363,0.636
KY,LARUE,21123,DONALD J TRUMP,REPUBLICAN,5685.0,7301.0,rural,75.95293454519833,0.217,0.7829999999999999
KY,LAUREL,21125,DONALD J TRUMP,REPUBLICAN,23234.0,28097.0,rural,56.84208737616612,0.331,0.669
KY,LAWRENCE,21127,DONALD J TRUMP,REPUBLICAN,5633.0,6955.0,rural,77.10592686002522,0.397,0.604
KY,LEE,21129,DONALD J TRUMP,REPUBLICAN,2159.0,2659.0,rural,100.0,0.327,0.672
KY,LESLIE,21131,DONALD J TRUMP,REPUBLICAN,4321.0,4811.0,rural,100.0,0.33899999999999997,0.661
KY,LETCHER,21133,DONALD J TRUMP,REPUBLICAN,7226.0,9135.0,rural,100.0,0.255,0.746
KY,LEWIS,21135,DONALD J TRUMP,REPUBLICAN,4986.0,5883.0,rural,100.0,0.348,0.653
KY,LINCOLN,21137,DONALD J TRUMP,REPUBLICAN,8489.0,10913.0,rural,81.65871796944467,0.31899999999999995,0.681
KY,LIVINGSTON,21139,DONALD J TRUMP,REPUBLICAN,4010.0,5003.0,rural,95.3776657211892,0.47,0.53
KY,LOGAN,21141,DONALD J TRUMP,REPUBLICAN,9067.0,12346.0,rural,74.98043599776412,0.279,0.7210000000000001
KY,LYON,21143,DONALD J TRUMP,REPUBLICAN,3100.0,4228.0,rural,100.0,0.478,0.522
KY,MCCREARY,21147,DONALD J TRUMP,REPUBLICAN,5664.0,6435.0,rural,100.0,0.355,0.644
KY,MCLEAN,21149,DONALD J TRUMP,REPUBLICAN,3633.0,4782.0,rural,100.0,0.293,0.708
KY,MAGOFFIN,21153,DONALD J TRUMP,REPUBLICAN,4174.0,5446.0,rural,100.0,0.296,0.7040000000000001
KY,MARION,21155,DONALD J TRUMP,REPUBLICAN,6113.0,8928.0,rural,71.51362260343089,0.202,0.798
KY,MARSHALL,21157,DONALD J TRUMP,REPUBLICAN,13297.0,17601.0,rural,85.85919613329942,0.42400000000000004,0.575
KY,MARTIN,21159,DONALD J TRUMP,REPUBLICAN,3496.0,3930.0,rural,100.0,0.259,0.741
KY,MASON,21161,DONALD J TRUMP,REPUBLICAN,5477.0,7958.0,rural,55.39736992567181,0.236,0.7629999999999999
KY,MEADE,21163,DONALD J TRUMP,REPUBLICAN,10184.0,14110.0,rural,85.89958744143766,0.287,0.7130000000000001
KY,MENIFEE,21165,DONALD J TRUMP,REPUBLICAN,2311.0,3102.0,rural,100.0,0.316,0.683
KY,MERCER,21167,DONALD J TRUMP,REPUBLICAN,8506.0,11735.0,rural,59.143968871595334,0.237,0.762
KY,METCALFE,21169,DONALD J TRUMP,REPUBLICAN,3959.0,5012.0,rural,100.0,0.29100000000000004,0.709
KY,MONROE,21171,DONALD J TRUMP,REPUBLICAN,4628.0,5330.0,rural,100.0,0.401,0.598
KY,MONTGOMERY,21173,DONALD J TRUMP,REPUBLICAN,8993.0,12837.0,rural,59.11166459111664,0.15600000000000003,0.8440000000000001
KY,MORGAN,21175,DONALD J TRUMP,REPUBLICAN,4297.0,5535.0,rural,100.0,0.32,0.6799999999999999
KY,MUHLENBERG,21177,DONALD J TRUMP,REPUBLICAN,10496.0,14229.0,rural,68.43391853709642,0.312,0.688
KY,NELSON,21179,DONALD J TRUMP,REPUBLICAN,15703.0,23245.0,rural,56.94454036881,0.20700000000000002,0.792
KY,NICHOLAS,21181,DONALD J TRUMP,REPUBLICAN,2408.0,3396.0,rural,100.0,0.138,0.862
KY,OHIO,21183,DONALD J TRUMP,REPUBLICAN,8582.0,11127.0,rural,73.48796241926013,0.318,0.6819999999999999
KY,OWEN,21187,DONALD J TRUMP,REPUBLICAN,4292.0,5456.0,rural,100.0,0.244,0.756
KY,OWSLEY,21189,DONALD J TRUMP,REPUBLICAN,1670.0,1895.0,rural,100.0,0.33599999999999997,0.6639999999999999
KY,PENDLETON,21191,DONALD J TRUMP,REPUBLICAN,5515.0,6925.0,rural,100.0,0.259,0.742
KY,PERRY,21193,DONALD J TRUMP,REPUBLICAN,8118.0,10606.0,rural,74.07355809417665,0.327,0.673
KY,PIKE,21195,DONALD J TRUMP,REPUBLICAN,20279.0,25368.0,rural,87.79835137795276,0.307,0.6930000000000001
KY,POWELL,21197,DONALD J TRUMP,REPUBLICAN,4041.0,5505.0,rural,67.1053674779989,0.313,0.687
KY,PULASKI,21199,DONALD J TRUMP,REPUBLICAN,25441.0,31537.0,rural,53.94763966192537,0.349,0.651
KY,ROBERTSON,21201,DONALD J TRUMP,REPUBLICAN,884.0,1146.0,rural,100.0,0.21,0.7899999999999999
KY,ROCKCASTLE,21203,DONALD J TRUMP,REPUBLICAN,6577.0,7783.0,rural,83.71833958724203,0.369,0.631
KY,ROWAN,21205,DONALD J TRUMP,REPUBLICAN,5994.0,10058.0,rural,68.79098272832469,0.303,0.6980000000000001
KY,RUSSELL,21207,DONALD J TRUMP,REPUBLICAN,7506.0,8939.0,rural,100.0,0.42900000000000005,0.571
KY,SPENCER,21215,DONALD J TRUMP,REPUBLICAN,8737.0,11429.0,rural,100.0,0.137,0.863
KY,TAYLOR,21217,DONALD J TRUMP,REPUBLICAN,9376.0,12510.0,rural,52.1907637075718,0.257,0.743
KY,TODD,21219,DONALD J TRUMP,REPUBLICAN,4060.0,5351.0,rural,100.0,0.33999999999999997,0.66
KY,TRIGG,21221,DONALD J TRUMP,REPUBLICAN,5487.0,7375.0,rural,79.35699839598298,0.25,0.749
KY,TRIMBLE,21223,DONALD J TRUMP,REPUBLICAN,3227.0,4319.0,rural,94.69860370076059,0.441,0.559
KY,UNION,21225,DONALD J TRUMP,REPUBLICAN,4965.0,6576.0,rural,65.2828679949357,0.519,0.481
KY,WASHINGTON,21229,DONALD J TRUMP,REPUBLICAN,4482.0,6223.0,rural,100.0,0.21700000000000003,0.783
KY,WAYNE,21231,DONALD J TRUMP,REPUBLICAN,7430.0,9240.0,rural,67.7317061451977,0.41300000000000003,0.586
KY,WEBSTER,21233,DONALD J TRUMP,REPUBLICAN,4506.0,5991.0,rural,100.0,0.33899999999999997,0.661
KY,WHITLEY,21235,DONALD J TRUMP,REPUBLICAN,12567.0,15347.0,rural,65.1569997474535,0.351,0.6499999999999999
KY,WOLFE,21237,DONALD J TRUMP,REPUBLICAN,2097.0,2979.0,rural,100.0,0.34900000000000003,0.651
LA,ACADIA,22001,DONALD J TRUMP,REPUBLICAN,22596.0,28425.0,rural,51.698962329820475,0.371,0.627
LA,ALLEN,22003,DONALD J TRUMP,REPUBLICAN,7574.0,9810.0,rural,69.42244993013507,0.384,0.616
LA,AVOYELLES,22009,DONALD J TRUMP,REPUBLICAN,12028.0,17292.0,rural,63.78199795593373,0.295,0.7050000000000001
LA,BEAUREGARD,22011,DONALD J TRUMP,REPUBLICAN,13575.0,16357.0,rural,66.49464295731194,0.324,0.677
LA,BIENVILLE,22013,DONALD J TRUMP,REPUBLICAN,3891.0,7050.0,rural,79.83696788127918,0.30000000000000004,0.7
LA,CALDWELL,22021,DONALD J TRUMP,REPUBLICAN,3976.0,4762.0,rural,100.0,0.261,0.739
LA,CAMERON,22023,DONALD J TRUMP,REPUBLICAN,3671.0,4039.0,rural,100.0,0.295,0.706
LA,CATAHOULA,22025,DONALD J TRUMP,REPUBLICAN,3541.0,4858.0,rural,100.0,0.252,0.747
LA,CLAIBORNE,22027,DONALD J TRUMP,REPUBLICAN,3770.0,6580.0,rural,82.35533585344577,0.254,0.746
LA,DE SOTO,22031,DONALD J TRUMP,REPUBLICAN,9112.0,14736.0,rural,77.26215486194478,0.242,0.758
LA,EAST FELICIANA,22037,DONALD J TRUMP,REPUBLICAN,6064.0,10509.0,rural,100.0,0.215,0.786
LA,EVANGELINE,22039,DONALD J TRUMP,REPUBLICAN,11053.0,15412.0,rural,61.093455743879474,0.40299999999999997,0.598
LA,FRANKLIN,22041,DONALD J TRUMP,REPUBLICAN,6970.0,9720.0,rural,74.18500505609862,0.27899999999999997,0.721
LA,GRANT,22043,DONALD J TRUMP,REPUBLICAN,8117.0,9392.0,rural,85.59325832623604,0.236,0.764
LA,IBERVILLE,22047,JOSEPH R BIDEN JR,DEMOCRAT,8514.0,16719.0,rural,59.21466439033156,0.166,0.8340000000000001
LA,JACKSON,22049,DONALD J TRUMP,REPUBLICAN,5394.0,7632.0,rural,65.53398058252428,0.326,0.673
