Date,Location,Percent with one dose,state,state_po,state_fips,STATEFP,STNAME,Total population,candidatevotes,totalvotes,party_simplified,fractionalvotes,day_num
2021-04-13,OR,0.44799999999999995,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,59
2021-04-12,OR,0.444,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,58
2021-04-11,OR,0.43700000000000006,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,57
2021-04-10,OR,0.42700000000000005,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,56
2021-04-09,OR,0.418,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,55
2021-04-08,OR,0.40700000000000003,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,54
2021-04-07,OR,0.401,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,53
2021-04-06,OR,0.39399999999999996,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,52
2021-04-05,OR,0.37799999999999995,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,51
2021-04-04,OR,0.37799999999999995,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,50
2021-04-03,OR,0.377,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,49
2021-04-02,OR,0.369,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,48
2021-04-01,OR,0.36,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,47
2021-03-31,OR,0.353,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,46
2021-03-30,OR,0.348,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,45
2021-03-29,OR,0.344,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,44
2021-03-28,OR,0.33899999999999997,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,43
2021-03-27,OR,0.33299999999999996,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,42
2021-03-26,OR,0.326,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,41
2021-03-25,OR,0.317,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,40
2021-03-24,OR,0.311,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,39
2021-03-23,OR,0.307,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,38
2021-03-22,OR,0.303,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,37
2021-03-21,OR,0.299,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,36
2021-03-20,OR,0.29100000000000004,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,35
2021-03-19,OR,0.28300000000000003,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,34
2021-03-18,OR,0.273,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,33
2021-03-17,OR,0.27,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,32
2021-03-16,OR,0.26899999999999996,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,31
2021-03-15,OR,0.264,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,30
2021-03-14,OR,0.259,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,29
2021-03-13,OR,0.252,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,28
2021-03-12,OR,0.24,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,27
2021-03-11,OR,0.23399999999999999,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,26
2021-03-10,OR,0.23399999999999999,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,25
2021-03-09,OR,0.231,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,24
2021-03-08,OR,0.22699999999999998,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,23
2021-03-07,OR,0.221,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,22
2021-03-06,OR,0.214,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,21
2021-03-05,OR,0.20600000000000002,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,20
2021-03-04,OR,0.20199999999999999,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,19
2021-03-03,OR,0.19899999999999998,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,18
2021-03-02,OR,0.196,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,17
2021-03-01,OR,0.19399999999999998,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,16
2021-02-28,OR,0.188,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,15
2021-02-27,OR,0.184,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,14
2021-02-26,OR,0.17800000000000002,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,13
2021-02-25,OR,0.172,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,12
2021-02-24,OR,0.16899999999999998,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,11
2021-02-23,OR,0.16899999999999998,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,10
2021-02-22,OR,0.166,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,9
2021-02-21,OR,0.16399999999999998,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,8
2021-02-20,OR,0.161,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,7
2021-02-19,OR,0.157,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,6
2021-02-18,OR,0.13699999999999998,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,5
2021-02-17,OR,0.135,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,4
2021-02-16,OR,0.133,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,3
2021-02-15,OR,0.132,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,2
2021-02-14,OR,0.131,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,1
2021-02-13,OR,0.128,OREGON,OR,41,41,Oregon,4241507,1340383,2374321,DEMOCRAT,0.5645331865404888,0
2021-07-22,NE,0.664,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,159
2021-07-21,NE,0.664,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,158
2021-07-20,NE,0.6629999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,157
2021-07-19,NE,0.6629999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,156
2021-07-18,NE,0.6609999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,155
2021-07-17,NE,0.6609999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,154
2021-07-16,NE,0.6609999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,153
2021-07-15,NE,0.659,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,152
2021-07-14,NE,0.659,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,151
2021-07-13,NE,0.659,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,150
2021-07-12,NE,0.6579999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,149
2021-07-11,NE,0.6559999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,148
2021-07-10,NE,0.6559999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,147
2021-07-09,NE,0.6559999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,146
2021-07-08,NE,0.6559999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,145
2021-07-07,NE,0.655,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,144
2021-07-06,NE,0.655,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,143
2021-07-05,NE,0.655,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,142
2021-07-04,NE,0.653,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,141
2021-07-03,NE,0.653,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,140
2021-07-02,NE,0.653,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,139
2021-07-01,NE,0.653,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,138
2021-06-30,NE,0.652,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,137
2021-06-29,NE,0.6509999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,136
2021-06-28,NE,0.65,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,135
2021-06-27,NE,0.648,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,134
2021-06-26,NE,0.648,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,133
2021-06-25,NE,0.648,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,132
2021-06-24,NE,0.647,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,131
2021-06-23,NE,0.638,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,130
2021-06-22,NE,0.637,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,129
2021-06-21,NE,0.634,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,128
2021-06-20,NE,0.634,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,127
2021-06-19,NE,0.634,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,126
2021-06-18,NE,0.634,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,125
2021-06-17,NE,0.633,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,124
2021-06-16,NE,0.632,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,123
2021-06-15,NE,0.632,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,122
2021-06-14,NE,0.63,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,121
2021-06-13,NE,0.63,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,120
2021-06-12,NE,0.629,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,119
2021-06-11,NE,0.628,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,118
2021-06-10,NE,0.628,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,117
2021-06-09,NE,0.626,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,116
2021-06-08,NE,0.626,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,115
2021-06-07,NE,0.624,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,114
2021-06-06,NE,0.624,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,113
2021-06-05,NE,0.622,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,112
2021-06-04,NE,0.622,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,111
2021-06-03,NE,0.62,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,110
2021-06-02,NE,0.62,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,109
2021-06-01,NE,0.619,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,108
2021-05-31,NE,0.617,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,107
2021-05-30,NE,0.617,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,106
2021-05-29,NE,0.617,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,105
2021-05-28,NE,0.613,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,104
2021-05-27,NE,0.613,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,103
2021-05-26,NE,0.61,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,102
2021-05-25,NE,0.61,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,101
2021-05-24,NE,0.608,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,100
2021-05-23,NE,0.608,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,99
2021-05-22,NE,0.606,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,98
2021-05-21,NE,0.601,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,97
2021-05-20,NE,0.601,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,96
2021-05-19,NE,0.599,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,95
2021-05-18,NE,0.599,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,94
2021-05-17,NE,0.598,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,93
2021-05-16,NE,0.594,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,92
2021-05-15,NE,0.593,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,91
2021-05-14,NE,0.593,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,90
2021-05-13,NE,0.5920000000000001,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,89
2021-05-12,NE,0.591,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,88
2021-05-11,NE,0.59,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,87
2021-05-10,NE,0.588,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,86
2021-05-09,NE,0.586,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,85
2021-05-08,NE,0.578,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,84
2021-05-07,NE,0.5760000000000001,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,83
2021-05-06,NE,0.574,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,82
2021-05-05,NE,0.5720000000000001,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,81
2021-05-04,NE,0.57,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,80
2021-05-03,NE,0.57,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,79
2021-05-02,NE,0.5670000000000001,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,78
2021-05-01,NE,0.563,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,77
2021-04-30,NE,0.563,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,76
2021-04-29,NE,0.563,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,75
2021-04-28,NE,0.561,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,74
2021-04-27,NE,0.5579999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,73
2021-04-26,NE,0.5579999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,72
2021-04-25,NE,0.551,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,71
2021-04-24,NE,0.551,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,70
2021-04-23,NE,0.55,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,69
2021-04-22,NE,0.5479999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,68
2021-04-21,NE,0.5429999999999999,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,67
2021-04-20,NE,0.541,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,66
2021-04-19,NE,0.536,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,65
2021-04-18,NE,0.53,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,64
2021-04-17,NE,0.527,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,63
2021-04-16,NE,0.527,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,62
2021-04-15,NE,0.518,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,61
2021-04-14,NE,0.512,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,60
2021-04-13,NE,0.505,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,59
2021-04-12,NE,0.49,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,58
2021-04-11,NE,0.485,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,57
2021-04-10,NE,0.47700000000000004,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,56
2021-04-09,NE,0.47700000000000004,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,55
2021-04-08,NE,0.462,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,54
2021-04-07,NE,0.45299999999999996,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,53
2021-04-06,NE,0.445,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,52
2021-04-05,NE,0.43,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,51
2021-04-04,NE,0.429,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,50
2021-04-03,NE,0.429,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,49
2021-04-02,NE,0.429,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,48
2021-04-01,NE,0.418,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,47
2021-03-31,NE,0.40700000000000003,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,46
2021-03-30,NE,0.4,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,45
2021-03-29,NE,0.396,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,44
2021-03-28,NE,0.389,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,43
2021-03-27,NE,0.379,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,42
2021-03-26,NE,0.37799999999999995,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,41
2021-03-25,NE,0.37,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,40
2021-03-24,NE,0.36200000000000004,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,39
2021-03-23,NE,0.35600000000000004,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,38
2021-03-22,NE,0.353,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,37
2021-03-21,NE,0.34,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,36
2021-03-20,NE,0.32899999999999996,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,35
2021-03-19,NE,0.32899999999999996,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,34
2021-03-18,NE,0.32,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,33
2021-03-17,NE,0.313,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,32
2021-03-16,NE,0.308,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,31
2021-03-15,NE,0.304,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,30
2021-03-14,NE,0.294,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,29
2021-03-13,NE,0.294,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,28
2021-03-12,NE,0.289,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,27
2021-03-11,NE,0.282,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,26
2021-03-10,NE,0.272,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,25
2021-03-09,NE,0.266,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,24
2021-03-08,NE,0.255,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,23
2021-03-07,NE,0.244,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,22
2021-03-06,NE,0.23600000000000002,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,21
2021-03-05,NE,0.23600000000000002,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,20
2021-03-04,NE,0.228,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,19
2021-03-03,NE,0.222,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,18
2021-03-02,NE,0.217,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,17
2021-03-01,NE,0.213,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,16
2021-02-28,NE,0.212,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,15
2021-02-27,NE,0.201,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,14
2021-02-26,NE,0.201,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,13
2021-02-25,NE,0.192,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,12
2021-02-24,NE,0.18600000000000003,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,11
2021-02-23,NE,0.182,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,10
2021-02-22,NE,0.177,NEBRASKA,NE,31,31,Nebraska,1937552,556846,956383,REPUBLICAN,0.5822416333205421,9
