state_po,county_name,county_fips,candidate,party,candidatevotes,totalvotes,UrbanRural,PctRural
NM,GRANT,35017,JOSEPH R BIDEN JR,DEMOCRAT,7590.0,14435.0,urban,42.352781730704066
NM,GUADALUPE,35019,JOSEPH R BIDEN JR,DEMOCRAT,1234.0,2189.0,urban,44.0793684659697
NM,HARDING,35021,DONALD J TRUMP,REPUBLICAN,319.0,505.0,rural,100.0
NM,HIDALGO,35023,DONALD J TRUMP,REPUBLICAN,1120.0,1974.0,rural,100.0
NM,LEA,35025,DONALD J TRUMP,REPUBLICAN,16531.0,20918.0,urban,21.03140884020579
NM,LINCOLN,35027,DONALD J TRUMP,REPUBLICAN,6942.0,10306.0,rural,53.183392691613406
NM,LOS ALAMOS,35028,JOSEPH R BIDEN JR,DEMOCRAT,7554.0,12293.0,urban,11.24233983286908
NM,LUNA,35029,DONALD J TRUMP,REPUBLICAN,4408.0,8103.0,urban,40.61366806136681
NM,MCKINLEY,35031,JOSEPH R BIDEN JR,DEMOCRAT,18029.0,26486.0,rural,57.37844793823085
NM,MORA,35033,JOSEPH R BIDEN JR,DEMOCRAT,1745.0,2686.0,rural,100.0
NM,OTERO,35035,DONALD J TRUMP,REPUBLICAN,14521.0,23571.0,urban,29.592940328218308
NM,QUAY,35037,DONALD J TRUMP,REPUBLICAN,2634.0,3873.0,urban,41.56619842937728
NM,RIO ARRIBA,35039,JOSEPH R BIDEN JR,DEMOCRAT,10990.0,16628.0,urban,49.763951697063064
NM,ROOSEVELT,35041,DONALD J TRUMP,REPUBLICAN,4634.0,6608.0,urban,36.46074775773456
NM,SANDOVAL,35043,JOSEPH R BIDEN JR,DEMOCRAT,40588.0,76562.0,urban,17.058246744856
NM,SAN JUAN,35045,DONALD J TRUMP,REPUBLICAN,32874.0,52294.0,urban,33.66399064931869
NM,SAN MIGUEL,35047,JOSEPH R BIDEN JR,DEMOCRAT,7888.0,11531.0,urban,46.89551934133978
NM,SANTA FE,35049,JOSEPH R BIDEN JR,DEMOCRAT,62530.0,82227.0,urban,25.160574321980995
NM,SIERRA,35051,DONALD J TRUMP,REPUBLICAN,3542.0,5945.0,urban,33.95061728395062
NM,SOCORRO,35053,JOSEPH R BIDEN JR,DEMOCRAT,3722.0,7160.0,urban,49.675361020933614
NM,TAOS,35055,JOSEPH R BIDEN JR,DEMOCRAT,13121.0,17181.0,rural,58.447946078877855
NM,TORRANCE,35057,DONALD J TRUMP,REPUBLICAN,4772.0,7281.0,rural,98.78532625282304
NM,UNION,35059,DONALD J TRUMP,REPUBLICAN,1388.0,1789.0,rural,100.0
NM,VALENCIA,35061,DONALD J TRUMP,REPUBLICAN,17364.0,32277.0,urban,16.73131423944416
NY,ALBANY,36001,JOSEPH R BIDEN JR,DEMOCRAT,99474.0,154727.0,urban,9.696124968770956
NY,ALLEGANY,36003,DONALD J TRUMP,REPUBLICAN,14135.0,20895.0,rural,78.7398357373432
NY,BRONX,36005,JOSEPH R BIDEN JR,DEMOCRAT,355374.0,432399.0,urban,0.0028156649156600064
NY,BROOME,36007,JOSEPH R BIDEN JR,DEMOCRAT,47010.0,93494.0,urban,26.0568295114656
NY,CATTARAUGUS,36009,DONALD J TRUMP,REPUBLICAN,22155.0,35018.0,rural,61.75280451212072
NY,CAYUGA,36011,DONALD J TRUMP,REPUBLICAN,19512.0,36760.0,rural,55.78187089196012
NY,CHAUTAUQUA,36013,DONALD J TRUMP,REPUBLICAN,34853.0,59770.0,urban,43.86271820911011
NY,CHEMUNG,36015,DONALD J TRUMP,REPUBLICAN,21922.0,39711.0,urban,24.178768434087583
NY,CHENANGO,36017,DONALD J TRUMP,REPUBLICAN,13482.0,22417.0,rural,83.41224716207381
NY,CLINTON,36019,JOSEPH R BIDEN JR,DEMOCRAT,18364.0,35637.0,rural,64.15595168517436
NY,COLUMBIA,36021,JOSEPH R BIDEN JR,DEMOCRAT,20386.0,35781.0,rural,73.29783187523773
NY,CORTLAND,36023,DONALD J TRUMP,REPUBLICAN,10789.0,21892.0,urban,44.27395816442355
NY,DELAWARE,36025,DONALD J TRUMP,REPUBLICAN,13387.0,23074.0,rural,78.36390162567737
NY,DUTCHESS,36027,JOSEPH R BIDEN JR,DEMOCRAT,81443.0,151889.0,urban,25.399343839079226
NY,ERIE,36029,JOSEPH R BIDEN JR,DEMOCRAT,267174.0,476787.0,urban,9.403834435933147
NY,ESSEX,36031,JOSEPH R BIDEN JR,DEMOCRAT,9947.0,19470.0,rural,74.85648971297942
NY,FRANKLIN,36033,DONALD J TRUMP,REPUBLICAN,9668.0,19420.0,rural,62.675633248706376
NY,FULTON,36035,DONALD J TRUMP,REPUBLICAN,15378.0,24072.0,rural,50.373665160000726
NY,GENESEE,36037,DONALD J TRUMP,REPUBLICAN,18876.0,29431.0,rural,59.886149902628205
NY,GREENE,36039,DONALD J TRUMP,REPUBLICAN,14271.0,25320.0,rural,73.14154527539058
NY,HAMILTON,36041,DONALD J TRUMP,REPUBLICAN,2225.0,3489.0,rural,100.0
NY,HERKIMER,36043,DONALD J TRUMP,REPUBLICAN,18870.0,29560.0,rural,51.809544475270854
NY,JEFFERSON,36045,DONALD J TRUMP,REPUBLICAN,25629.0,44129.0,urban,48.049109946743066
NY,KINGS,36047,JOSEPH R BIDEN JR,DEMOCRAT,703310.0,920380.0,urban,0.0014772228210963387
NY,LEWIS,36049,DONALD J TRUMP,REPUBLICAN,8894.0,13036.0,rural,86.84978033743124
NY,LIVINGSTON,36051,DONALD J TRUMP,REPUBLICAN,18182.0,31656.0,rural,54.65263866163045
NY,MADISON,36053,DONALD J TRUMP,REPUBLICAN,18408.0,34266.0,rural,58.94583480842025
NY,MONROE,36055,JOSEPH R BIDEN JR,DEMOCRAT,225746.0,383499.0,urban,6.449974742860828
NY,MONTGOMERY,36057,DONALD J TRUMP,REPUBLICAN,12745.0,21246.0,urban,40.93868854417651
NY,NASSAU,36059,JOSEPH R BIDEN JR,DEMOCRAT,396504.0,738369.0,urban,0.19223131660908438
NY,NEW YORK,36061,JOSEPH R BIDEN JR,DEMOCRAT,603040.0,701405.0,urban,0.0
NY,NIAGARA,36063,DONALD J TRUMP,REPUBLICAN,56068.0,104866.0,urban,22.440626602423443
NY,ONEIDA,36065,DONALD J TRUMP,REPUBLICAN,57180.0,101696.0,urban,32.98393208389036
NY,ONONDAGA,36067,JOSEPH R BIDEN JR,DEMOCRAT,138894.0,235686.0,urban,12.587521893856016
NY,ONTARIO,36069,DONALD J TRUMP,REPUBLICAN,29039.0,60085.0,urban,47.46828992597123
NY,ORANGE,36071,DONALD J TRUMP,REPUBLICAN,84996.0,173305.0,urban,22.340690909383525
NY,ORLEANS,36073,DONALD J TRUMP,REPUBLICAN,12126.0,18314.0,rural,60.879602639740696
NY,OSWEGO,36075,DONALD J TRUMP,REPUBLICAN,32138.0,54852.0,rural,61.75466181853917
NY,OTSEGO,36077,DONALD J TRUMP,REPUBLICAN,14382.0,28223.0,rural,70.56650444112498
NY,PUTNAM,36079,DONALD J TRUMP,REPUBLICAN,29283.0,55318.0,urban,20.549593822084045
NY,QUEENS,36081,JOSEPH R BIDEN JR,DEMOCRAT,569038.0,794498.0,urban,0.0
NY,RENSSELAER,36083,JOSEPH R BIDEN JR,DEMOCRAT,40969.0,79962.0,urban,30.512014752648515
NY,RICHMOND,36085,DONALD J TRUMP,REPUBLICAN,123320.0,217899.0,urban,0.0
NY,ROCKLAND,36087,JOSEPH R BIDEN JR,DEMOCRAT,75802.0,151381.0,urban,0.7173863523342328
NY,ST. LAWRENCE,36089,DONALD J TRUMP,REPUBLICAN,24608.0,45267.0,rural,61.991710140784676
NY,SARATOGA,36091,JOSEPH R BIDEN JR,DEMOCRAT,68471.0,133556.0,urban,29.96170431725765
NY,SCHENECTADY,36093,JOSEPH R BIDEN JR,DEMOCRAT,42465.0,75381.0,urban,8.15630109806304
NY,SCHOHARIE,36095,DONALD J TRUMP,REPUBLICAN,9903.0,15810.0,rural,82.84527771840362
NY,SCHUYLER,36097,DONALD J TRUMP,REPUBLICAN,5621.0,9799.0,rural,81.1535735702993
NY,SENECA,36099,DONALD J TRUMP,REPUBLICAN,8329.0,15718.0,rural,58.656492014410944
NY,STEUBEN,36101,DONALD J TRUMP,REPUBLICAN,29474.0,46516.0,rural,60.37074451964845
NY,SUFFOLK,36103,DONALD J TRUMP,REPUBLICAN,375821.0,757877.0,urban,2.601131683798172
NY,SULLIVAN,36105,DONALD J TRUMP,REPUBLICAN,18665.0,35132.0,rural,74.16534488761654
NY,TIOGA,36107,DONALD J TRUMP,REPUBLICAN,14791.0,25170.0,rural,65.65867970660146
NY,TOMPKINS,36109,JOSEPH R BIDEN JR,DEMOCRAT,33619.0,46048.0,urban,43.34311370170533
NY,ULSTER,36111,JOSEPH R BIDEN JR,DEMOCRAT,57970.0,98160.0,urban,46.04012208687456
NY,WARREN,36113,DONALD J TRUMP,REPUBLICAN,17699.0,36394.0,urban,33.92941391328169
NY,WASHINGTON,36115,DONALD J TRUMP,REPUBLICAN,15941.0,28256.0,rural,67.8989496330043
NY,WAYNE,36117,DONALD J TRUMP,REPUBLICAN,26204.0,45031.0,rural,60.69722305165721
NY,WESTCHESTER,36119,JOSEPH R BIDEN JR,DEMOCRAT,312371.0,462265.0,urban,3.273477446837205
NY,WYOMING,36121,DONALD J TRUMP,REPUBLICAN,13898.0,19483.0,rural,64.08255248487724
NY,YATES,36123,DONALD J TRUMP,REPUBLICAN,6208.0,10788.0,rural,71.22455420546
NC,ALAMANCE,37001,DONALD J TRUMP,REPUBLICAN,29543.0,86091.0,urban,28.55800596833211
NC,ALEXANDER,37003,DONALD J TRUMP,REPUBLICAN,12251.0,20236.0,rural,72.77810634980375
NC,ALLEGHANY,37005,DONALD J TRUMP,REPUBLICAN,3299.0,6076.0,rural,100.0
NC,ANSON,37007,JOSEPH R BIDEN JR,DEMOCRAT,4067.0,11194.0,rural,78.51046459848597
NC,ASHE,37009,DONALD J TRUMP,REPUBLICAN,6781.0,15814.0,rural,84.86492430629376
NC,AVERY,37011,DONALD J TRUMP,REPUBLICAN,3784.0,9458.0,rural,88.78462662246446
NC,BEAUFORT,37013,DONALD J TRUMP,REPUBLICAN,11014.0,26315.0,rural,65.60020100923386
NC,BERTIE,37015,JOSEPH R BIDEN JR,DEMOCRAT,4443.0,9815.0,rural,83.24405600977352
NC,BLADEN,37017,DONALD J TRUMP,REPUBLICAN,6971.0,17125.0,rural,91.23330491616937
NC,BRUNSWICK,37019,DONALD J TRUMP,REPUBLICAN,41248.0,90175.0,urban,42.96059796520557
NC,BUNCOMBE,37021,JOSEPH R BIDEN JR,DEMOCRAT,60067.0,161569.0,urban,24.079591134534528
NC,BURKE,37023,DONALD J TRUMP,REPUBLICAN,22973.0,44602.0,urban,42.652235128475894
NC,CABARRUS,37025,DONALD J TRUMP,REPUBLICAN,42997.0,117227.0,urban,19.253304571065833
NC,CALDWELL,37027,DONALD J TRUMP,REPUBLICAN,24259.0,42829.0,urban,34.42773007021643
NC,CAMDEN,37029,DONALD J TRUMP,REPUBLICAN,2870.0,5953.0,rural,99.54909819639278
NC,CARTERET,37031,DONALD J TRUMP,REPUBLICAN,21541.0,42695.0,urban,32.603168394289064
NC,CASWELL,37033,DONALD J TRUMP,REPUBLICAN,3857.0,12051.0,rural,99.19473839537923
NC,CATAWBA,37035,DONALD J TRUMP,REPUBLICAN,41330.0,83425.0,urban,30.295158009303048
NC,CHATHAM,37037,JOSEPH R BIDEN JR,DEMOCRAT,15716.0,48599.0,rural,65.92236831745531
NC,CHEROKEE,37039,DONALD J TRUMP,REPUBLICAN,7401.0,16423.0,rural,100.0
NC,CHOWAN,37041,DONALD J TRUMP,REPUBLICAN,3466.0,7784.0,rural,67.61982018522275
NC,CLAY,37043,DONALD J TRUMP,REPUBLICAN,3384.0,6893.0,rural,100.0
NC,CLEVELAND,37045,DONALD J TRUMP,REPUBLICAN,24128.0,51308.0,rural,55.79028936152858
NC,COLUMBUS,37047,DONALD J TRUMP,REPUBLICAN,10436.0,26446.0,rural,80.59485696581638
NC,CRAVEN,37049,DONALD J TRUMP,REPUBLICAN,22362.0,53065.0,urban,27.70880633785807
NC,CUMBERLAND,37051,JOSEPH R BIDEN JR,DEMOCRAT,56911.0,147150.0,urban,13.36814523324286
NC,CURRITUCK,37053,DONALD J TRUMP,REPUBLICAN,6290.0,16147.0,rural,98.3140102773177
NC,DARE,37055,DONALD J TRUMP,REPUBLICAN,9076.0,24232.0,urban,28.95931603773585
NC,DAVIDSON,37057,DONALD J TRUMP,REPUBLICAN,42969.0,88514.0,urban,47.38454548803399
NC,DAVIE,37059,DONALD J TRUMP,REPUBLICAN,12802.0,25311.0,rural,70.28855480116391
NC,DUPLIN,37061,DONALD J TRUMP,REPUBLICAN,8930.0,22715.0,rural,86.46440475173061
NC,DURHAM,37063,JOSEPH R BIDEN JR,DEMOCRAT,93803.0,179914.0,urban,5.577944542807826
NC,EDGECOMBE,37065,JOSEPH R BIDEN JR,DEMOCRAT,11837.0,25477.0,urban,45.3069741123214
NC,FORSYTH,37067,JOSEPH R BIDEN JR,DEMOCRAT,69785.0,201270.0,urban,7.34650811304075
NC,FRANKLIN,37069,DONALD J TRUMP,REPUBLICAN,14356.0,37351.0,rural,85.31813457826753
NC,GASTON,37071,DONALD J TRUMP,REPUBLICAN,53506.0,115498.0,urban,19.64762283706802
NC,GATES,37073,DONALD J TRUMP,REPUBLICAN,1973.0,5971.0,rural,100.0
NC,GRAHAM,37075,DONALD J TRUMP,REPUBLICAN,2489.0,4665.0,rural,100.0
NC,GRANVILLE,37077,DONALD J TRUMP,REPUBLICAN,12122.0,31598.0,rural,57.02167602426602
NC,GREENE,37079,DONALD J TRUMP,REPUBLICAN,3161.0,8753.0,rural,100.0
NC,GUILFORD,37081,JOSEPH R BIDEN JR,DEMOCRAT,115511.0,284486.0,urban,12.694356744184143
NC,HALIFAX,37083,JOSEPH R BIDEN JR,DEMOCRAT,11242.0,25759.0,rural,54.705527417673835
NC,HARNETT,37085,DONALD J TRUMP,REPUBLICAN,25628.0,58293.0,rural,55.92092642006313
NC,HAYWOOD,37087,DONALD J TRUMP,REPUBLICAN,15386.0,36542.0,rural,55.440748018158416
NC,HENDERSON,37089,DONALD J TRUMP,REPUBLICAN,26983.0,68371.0,urban,33.27056398725876
NC,HERTFORD,37091,JOSEPH R BIDEN JR,DEMOCRAT,5207.0,10634.0,rural,68.63675057764806
NC,HOKE,37093,JOSEPH R BIDEN JR,DEMOCRAT,8277.0,21639.0,urban,43.15045152496167
NC,HYDE,37095,DONALD J TRUMP,REPUBLICAN,861.0,2492.0,rural,100.0
NC,IREDELL,37097,DONALD J TRUMP,REPUBLICAN,45913.0,102371.0,urban,37.91215338974015
NC,JACKSON,37099,DONALD J TRUMP,REPUBLICAN,7874.0,21428.0,rural,73.08981649325817
NC,JOHNSTON,37101,DONALD J TRUMP,REPUBLICAN,49217.0,111357.0,rural,52.036973436445244
NC,JONES,37103,DONALD J TRUMP,REPUBLICAN,1914.0,5525.0,rural,100.0
NC,LEE,37105,DONALD J TRUMP,REPUBLICAN,12407.0,29008.0,urban,42.764317561262224
NC,LENOIR,37107,DONALD J TRUMP,REPUBLICAN,10849.0,28409.0,urban,45.00546264391966
NC,LINCOLN,37109,DONALD J TRUMP,REPUBLICAN,26804.0,50217.0,rural,54.55312080751293
NC,MCDOWELL,37111,DONALD J TRUMP,REPUBLICAN,11056.0,23003.0,rural,70.30180460485377
NC,MACON,37113,DONALD J TRUMP,REPUBLICAN,9526.0,20743.0,rural,80.01002299392724
NC,MADISON,37115,DONALD J TRUMP,REPUBLICAN,5486.0,13076.0,rural,90.61837796185705
NC,MARTIN,37117,JOSEPH R BIDEN JR,DEMOCRAT,4101.0,12540.0,rural,78.1228320750867
NC,MECKLENBURG,37119,JOSEPH R BIDEN JR,DEMOCRAT,239644.0,567053.0,urban,1.065430804629698
NC,MITCHELL,37121,DONALD J TRUMP,REPUBLICAN,5099.0,9041.0,rural,82.64330188073689
NC,MONTGOMERY,37123,DONALD J TRUMP,REPUBLICAN,5168.0,12849.0,rural,76.83646305489603
NC,MOORE,37125,DONALD J TRUMP,REPUBLICAN,25281.0,58339.0,rural,50.657812730177795
NC,NASH,37127,DONALD J TRUMP,REPUBLICAN,18614.0,52271.0,urban,47.56260434056761
NC,NEW HANOVER,37129,DONALD J TRUMP,REPUBLICAN,45946.0,131830.0,urban,2.2149634622311476
NC,NORTHAMPTON,37131,JOSEPH R BIDEN JR,DEMOCRAT,4307.0,10110.0,rural,89.36603466220191
NC,ONSLOW,37133,DONALD J TRUMP,REPUBLICAN,31729.0,72235.0,urban,26.348918839862296
NC,ORANGE,37135,JOSEPH R BIDEN JR,DEMOCRAT,36764.0,84997.0,urban,28.53192427560332
NC,PAMLICO,37137,DONALD J TRUMP,REPUBLICAN,3194.0,7631.0,rural,100.0
NC,PASQUOTANK,37139,JOSEPH R BIDEN JR,DEMOCRAT,6951.0,19897.0,urban,41.31969208824181
NC,PENDER,37141,DONALD J TRUMP,REPUBLICAN,16970.0,34169.0,rural,68.75538617691556
NC,PERQUIMANS,37143,DONALD J TRUMP,REPUBLICAN,3737.0,7484.0,rural,100.0
NC,PERSON,37145,DONALD J TRUMP,REPUBLICAN,9335.0,21894.0,rural,75.5219947293736
NC,PITT,37147,JOSEPH R BIDEN JR,DEMOCRAT,32669.0,87573.0,urban,25.435925494207485
NC,POLK,37149,DONALD J TRUMP,REPUBLICAN,4788.0,12358.0,rural,92.27206240858118
NC,RANDOLPH,37151,DONALD J TRUMP,REPUBLICAN,40735.0,73316.0,rural,56.2425926971048
NC,RICHMOND,37153,DONALD J TRUMP,REPUBLICAN,8510.0,20763.0,urban,45.53056454898261
NC,ROBESON,37155,DONALD J TRUMP,REPUBLICAN,16242.0,47188.0,rural,62.61329079959454
NC,ROCKINGHAM,37157,DONALD J TRUMP,REPUBLICAN,21917.0,47809.0,rural,61.94483303610521
NC,ROWAN,37159,DONALD J TRUMP,REPUBLICAN,33295.0,73408.0,urban,38.822348079868235
NC,RUTHERFORD,37161,DONALD J TRUMP,REPUBLICAN,16003.0,34429.0,rural,61.041144373986135
NC,SAMPSON,37163,DONALD J TRUMP,REPUBLICAN,12990.0,28618.0,rural,84.96318834639214
NC,SCOTLAND,37165,DONALD J TRUMP,REPUBLICAN,5375.0,14775.0,urban,48.391736040047576
NC,STANLY,37167,DONALD J TRUMP,REPUBLICAN,18540.0,33939.0,rural,67.71313031278369
NC,STOKES,37169,DONALD J TRUMP,REPUBLICAN,12490.0,25701.0,rural,75.69671525917174
NC,SURRY,37171,DONALD J TRUMP,REPUBLICAN,19599.0,36638.0,rural,68.80539682108778
NC,SWAIN,37173,DONALD J TRUMP,REPUBLICAN,2737.0,7068.0,rural,100.0
NC,TRANSYLVANIA,37175,DONALD J TRUMP,REPUBLICAN,7873.0,20404.0,rural,59.637352674524024
NC,TYRRELL,37177,DONALD J TRUMP,REPUBLICAN,676.0,1817.0,rural,100.0
NC,UNION,37179,DONALD J TRUMP,REPUBLICAN,58728.0,131011.0,urban,27.289211692466665
NC,VANCE,37181,JOSEPH R BIDEN JR,DEMOCRAT,8860.0,20999.0,rural,54.07952093699089
NC,WAKE,37183,JOSEPH R BIDEN JR,DEMOCRAT,224040.0,631830.0,urban,6.101379255998659
NC,WARREN,37185,JOSEPH R BIDEN JR,DEMOCRAT,4552.0,10293.0,rural,100.0
NC,WASHINGTON,37187,JOSEPH R BIDEN JR,DEMOCRAT,2384.0,6205.0,rural,67.75778651345631
NC,WATAUGA,37189,JOSEPH R BIDEN JR,DEMOCRAT,11792.0,32220.0,rural,55.435697644824685
NC,WAYNE,37191,DONALD J TRUMP,REPUBLICAN,22817.0,55537.0,urban,46.40401882191759
NC,WILKES,37193,DONALD J TRUMP,REPUBLICAN,15823.0,35466.0,rural,72.79059705797519
NC,WILSON,37195,JOSEPH R BIDEN JR,DEMOCRAT,14255.0,40735.0,urban,38.661151734495405
NC,YADKIN,37197,DONALD J TRUMP,REPUBLICAN,9332.0,19923.0,rural,84.6768734051971
NC,YANCEY,37199,DONALD J TRUMP,REPUBLICAN,5202.0,11352.0,rural,100.0
ND,ADAMS,38001,DONALD J TRUMP,REPUBLICAN,981.0,1269.0,rural,100.0
ND,BARNES,38003,DONALD J TRUMP,REPUBLICAN,3568.0,5565.0,urban,39.553587565516
ND,BENSON,38005,DONALD J TRUMP,REPUBLICAN,1094.0,1961.0,rural,100.0
ND,BILLINGS,38007,DONALD J TRUMP,REPUBLICAN,541.0,635.0,rural,100.0
ND,BOTTINEAU,38009,DONALD J TRUMP,REPUBLICAN,2575.0,3471.0,rural,100.0
ND,BOWMAN,38011,DONALD J TRUMP,REPUBLICAN,1395.0,1657.0,rural,100.0
ND,BURKE,38013,DONALD J TRUMP,REPUBLICAN,994.0,1155.0,rural,100.0
ND,BURLEIGH,38015,DONALD J TRUMP,REPUBLICAN,34744.0,50753.0,urban,18.547990357652385
ND,CASS,38017,DONALD J TRUMP,REPUBLICAN,42619.0,86053.0,urban,10.434776803001776
ND,CAVALIER,38019,DONALD J TRUMP,REPUBLICAN,1499.0,2020.0,rural,100.0
ND,DICKEY,38021,DONALD J TRUMP,REPUBLICAN,1742.0,2424.0,rural,100.0
ND,DIVIDE,38023,DONALD J TRUMP,REPUBLICAN,904.0,1202.0,rural,100.0
ND,DUNN,38025,DONALD J TRUMP,REPUBLICAN,1951.0,2338.0,rural,100.0
ND,EDDY,38027,DONALD J TRUMP,REPUBLICAN,854.0,1261.0,rural,100.0
ND,EMMONS,38029,DONALD J TRUMP,REPUBLICAN,1738.0,2009.0,rural,100.0
ND,FOSTER,38031,DONALD J TRUMP,REPUBLICAN,1362.0,1778.0,rural,100.0
ND,GOLDEN VALLEY,38033,DONALD J TRUMP,REPUBLICAN,871.0,1026.0,rural,100.0
ND,GRAND FORKS,38035,DONALD J TRUMP,REPUBLICAN,16987.0,30970.0,urban,16.769118020968875
ND,GRANT,38037,DONALD J TRUMP,REPUBLICAN,1145.0,1381.0,rural,100.0
ND,GRIGGS,38039,DONALD J TRUMP,REPUBLICAN,907.0,1250.0,rural,100.0
ND,HETTINGER,38041,DONALD J TRUMP,REPUBLICAN,1091.0,1312.0,rural,100.0
ND,KIDDER,38043,DONALD J TRUMP,REPUBLICAN,1215.0,1460.0,rural,100.0
ND,LAMOURE,38045,DONALD J TRUMP,REPUBLICAN,1645.0,2219.0,rural,100.0
ND,LOGAN,38047,DONALD J TRUMP,REPUBLICAN,930.0,1076.0,rural,100.0
ND,MCHENRY,38049,DONALD J TRUMP,REPUBLICAN,2364.0,3003.0,rural,100.0
ND,MCINTOSH,38051,DONALD J TRUMP,REPUBLICAN,1153.0,1455.0,rural,100.0
ND,MCKENZIE,38053,DONALD J TRUMP,REPUBLICAN,4482.0,5419.0,rural,100.0
ND,MCLEAN,38055,DONALD J TRUMP,REPUBLICAN,4198.0,5536.0,rural,100.0
ND,MERCER,38057,DONALD J TRUMP,REPUBLICAN,3856.0,4675.0,rural,64.99287749287748
ND,MORTON,38059,DONALD J TRUMP,REPUBLICAN,12243.0,16619.0,urban,31.85541116086054
ND,MOUNTRAIL,38061,DONALD J TRUMP,REPUBLICAN,2824.0,4165.0,rural,100.0
ND,NELSON,38063,DONALD J TRUMP,REPUBLICAN,1141.0,1777.0,rural,100.0
ND,OLIVER,38065,DONALD J TRUMP,REPUBLICAN,918.0,1066.0,rural,100.0
ND,PEMBINA,38067,DONALD J TRUMP,REPUBLICAN,2460.0,3331.0,rural,100.0
ND,PIERCE,38069,DONALD J TRUMP,REPUBLICAN,1585.0,2128.0,urban,35.184760156070695
ND,RAMSEY,38071,DONALD J TRUMP,REPUBLICAN,3577.0,5372.0,urban,34.99257706750502
ND,RANSOM,38073,DONALD J TRUMP,REPUBLICAN,1418.0,2454.0,rural,100.0
ND,RENVILLE,38075,DONALD J TRUMP,REPUBLICAN,1065.0,1319.0,rural,100.0
ND,RICHLAND,38077,DONALD J TRUMP,REPUBLICAN,5072.0,7812.0,rural,52.00049016604375
ND,ROLETTE,38079,JOSEPH R BIDEN JR,DEMOCRAT,2482.0,3804.0,rural,100.0
ND,SARGENT,38081,DONALD J TRUMP,REPUBLICAN,1266.0,2070.0,rural,100.0
ND,SHERIDAN,38083,DONALD J TRUMP,REPUBLICAN,688.0,812.0,rural,100.0
ND,SIOUX,38085,JOSEPH R BIDEN JR,DEMOCRAT,804.0,1186.0,rural,100.0
ND,SLOPE,38087,DONALD J TRUMP,REPUBLICAN,380.0,427.0,rural,100.0
ND,STARK,38089,DONALD J TRUMP,REPUBLICAN,12110.0,15050.0,urban,27.32757551964957
ND,STEELE,38091,DONALD J TRUMP,REPUBLICAN,652.0,1088.0,rural,100.0
ND,STUTSMAN,38093,DONALD J TRUMP,REPUBLICAN,6994.0,9959.0,urban,27.563981042654028
ND,TOWNER,38095,DONALD J TRUMP,REPUBLICAN,830.0,1174.0,rural,100.0
ND,TRAILL,38097,DONALD J TRUMP,REPUBLICAN,2522.0,4136.0,rural,100.0
ND,WALSH,38099,DONALD J TRUMP,REPUBLICAN,3324.0,4783.0,rural,62.05594028239949
ND,WARD,38101,DONALD J TRUMP,REPUBLICAN,19974.0,28246.0,urban,21.895419537900285
ND,WELLS,38103,DONALD J TRUMP,REPUBLICAN,1893.0,2374.0,rural,100.0
ND,WILLIAMS,38105,DONALD J TRUMP,REPUBLICAN,11739.0,14334.0,urban,32.46271988570408
OR,BAKER,41001,DONALD J TRUMP,REPUBLICAN,7352.0,9932.0,urban,41.00656997644725
OR,BENTON,41003,JOSEPH R BIDEN JR,DEMOCRAT,35827.0,52799.0,urban,18.763949099662298
OR,CLACKAMAS,41005,JOSEPH R BIDEN JR,DEMOCRAT,139043.0,257679.0,urban,18.07857613991787
OR,CLATSOP,41007,JOSEPH R BIDEN JR,DEMOCRAT,12916.0,23910.0,urban,38.972434460973574
OR,COLUMBIA,41009,DONALD J TRUMP,REPUBLICAN,17150.0,32221.0,urban,43.6120848615023
OR,COOS,41011,DONALD J TRUMP,REPUBLICAN,21829.0,37075.0,urban,38.353187506939705
OR,CROOK,41013,DONALD J TRUMP,REPUBLICAN,11287.0,15448.0,urban,48.01697015921442
OR,CURRY,41015,DONALD J TRUMP,REPUBLICAN,8484.0,14925.0,urban,38.731890538365235
OR,DESCHUTES,41017,JOSEPH R BIDEN JR,DEMOCRAT,65962.0,125234.0,urban,27.643549542581454
OR,DOUGLAS,41019,DONALD J TRUMP,REPUBLICAN,43298.0,64349.0,urban,41.17789109012047
OR,GILLIAM,41021,DONALD J TRUMP,REPUBLICAN,834.0,1178.0,rural,100.0
OR,GRANT,41023,DONALD J TRUMP,REPUBLICAN,3545.0,4596.0,rural,100.0
OR,HARNEY,41025,DONALD J TRUMP,REPUBLICAN,3475.0,4481.0,urban,44.341147938561036
OR,HOOD RIVER,41027,JOSEPH R BIDEN JR,DEMOCRAT,8764.0,13090.0,rural,52.174885885617115
OR,JACKSON,41029,DONALD J TRUMP,REPUBLICAN,63869.0,127165.0,urban,20.05255750322333
OR,JEFFERSON,41031,DONALD J TRUMP,REPUBLICAN,7189.0,11913.0,rural,63.12154696132597
OR,JOSEPHINE,41033,DONALD J TRUMP,REPUBLICAN,31751.0,51641.0,urban,44.963911356135064
OR,KLAMATH,41035,DONALD J TRUMP,REPUBLICAN,25308.0,36726.0,urban,37.580596565230486
OR,LAKE,41037,DONALD J TRUMP,REPUBLICAN,3470.0,4363.0,rural,63.33122229259025
OR,LANE,41039,JOSEPH R BIDEN JR,DEMOCRAT,134366.0,222253.0,urban,17.522994469954366
OR,LINCOLN,41041,JOSEPH R BIDEN JR,DEMOCRAT,17385.0,30726.0,urban,37.589607681279055
