date,changecolor,cases_avg_per_100k,segmentname
2020-09-09,#556B2F,0.56,To other
2020-09-09,#970D03,14.776097369454272,Stayed Republican
2020-09-09,#AB5A68,30.14933333333333,To Republican
2020-09-10,#030D97,13.84515283842794,Stayed Democrat
2020-09-10,#11A3D6,9.970317460317462,To Democrat
2020-09-10,#556B2F,0.7007692307692307,To other
2020-09-10,#970D03,14.165719890152983,Stayed Republican
2020-09-10,#AB5A68,29.154666666666667,To Republican
2020-09-11,#030D97,12.961746724890828,Stayed Democrat
2020-09-11,#11A3D6,8.893809523809526,To Democrat
2020-09-11,#556B2F,0.7446153846153846,To other
2020-09-11,#970D03,14.284786190663002,Stayed Republican
2020-09-11,#AB5A68,14.164,To Republican
2020-09-12,#030D97,12.84211790393013,Stayed Democrat
2020-09-12,#11A3D6,8.853968253968253,To Democrat
2020-09-12,#556B2F,0.8107692307692307,To other
2020-09-12,#970D03,14.48773244409574,Stayed Republican
2020-09-12,#AB5A68,14.350666666666665,To Republican
2020-09-13,#030D97,12.631157205240166,Stayed Democrat
2020-09-13,#11A3D6,8.76873015873016,To Democrat
2020-09-13,#556B2F,0.8707692307692307,To other
2020-09-13,#970D03,14.69901530011768,Stayed Republican
2020-09-13,#AB5A68,14.543333333333331,To Republican
2020-09-14,#030D97,13.134978165938882,Stayed Democrat
2020-09-14,#11A3D6,9.36269841269841,To Democrat
2020-09-14,#556B2F,1.1546153846153848,To other
2020-09-14,#970D03,15.353915260886627,Stayed Republican
2020-09-14,#AB5A68,14.743333333333332,To Republican
2020-09-15,#030D97,13.493449781659395,Stayed Democrat
2020-09-15,#11A3D6,9.226031746031746,To Democrat
2020-09-15,#556B2F,1.2046153846153844,To other
2020-09-15,#970D03,16.18115731659474,Stayed Republican
2020-09-15,#AB5A68,15.391333333333332,To Republican
2020-09-16,#030D97,13.806157205240185,Stayed Democrat
2020-09-16,#11A3D6,9.568888888888889,To Democrat
2020-09-16,#556B2F,1.17,To other
2020-09-16,#970D03,16.84453333333333,Stayed Republican
2020-09-16,#AB5A68,13.957999999999998,To Republican
2020-09-17,#030D97,14.152401746724887,Stayed Democrat
2020-09-17,#11A3D6,9.685079365079368,To Democrat
2020-09-17,#556B2F,0.9492307692307692,To other
2020-09-17,#970D03,17.564584313725458,Stayed Republican
2020-09-17,#AB5A68,14.982,To Republican
2020-09-18,#030D97,14.39340611353713,Stayed Democrat
2020-09-18,#11A3D6,10.650952380952381,To Democrat
2020-09-18,#556B2F,0.8361538461538461,To other
2020-09-18,#970D03,17.902717647058825,Stayed Republican
2020-09-18,#AB5A68,14.394,To Republican
2020-09-19,#030D97,14.579388646288203,Stayed Democrat
2020-09-19,#11A3D6,10.556507936507941,To Democrat
2020-09-19,#556B2F,0.8015384615384615,To other
2020-09-19,#970D03,18.23954509803924,Stayed Republican
2020-09-19,#AB5A68,12.956,To Republican
2020-09-20,#030D97,14.532139737991269,Stayed Democrat
2020-09-20,#11A3D6,10.726507936507936,To Democrat
2020-09-20,#556B2F,0.8392307692307691,To other
2020-09-20,#970D03,18.481725490196066,Stayed Republican
2020-09-20,#AB5A68,14.186,To Republican
2020-09-21,#030D97,14.429170305676845,Stayed Democrat
2020-09-21,#11A3D6,10.723968253968254,To Democrat
2020-09-21,#556B2F,0.5976923076923076,To other
2020-09-21,#970D03,18.95936862745099,Stayed Republican
2020-09-21,#AB5A68,14.212666666666665,To Republican
2020-09-22,#030D97,14.473602620087346,Stayed Democrat
2020-09-22,#11A3D6,10.58269841269841,To Democrat
2020-09-22,#556B2F,0.49615384615384617,To other
2020-09-22,#970D03,19.21244705882345,Stayed Republican
2020-09-22,#AB5A68,15.564666666666666,To Republican
2020-09-23,#030D97,14.467096069868987,Stayed Democrat
2020-09-23,#11A3D6,11.306825396825397,To Democrat
2020-09-23,#556B2F,0.49615384615384617,To other
2020-09-23,#970D03,19.668079184633473,Stayed Republican
2020-09-23,#AB5A68,15.145333333333333,To Republican
2020-09-24,#030D97,14.682510917030575,Stayed Democrat
2020-09-24,#11A3D6,11.416984126984126,To Democrat
2020-09-24,#556B2F,0.5046153846153847,To other
2020-09-24,#970D03,19.7522640031336,Stayed Republican
2020-09-24,#AB5A68,14.908,To Republican
2020-09-25,#030D97,14.537052401746731,Stayed Democrat
2020-09-25,#11A3D6,11.05444444444445,To Democrat
2020-09-25,#556B2F,0.6053846153846154,To other
2020-09-25,#970D03,19.778104933437767,Stayed Republican
2020-09-25,#AB5A68,14.285333333333334,To Republican
2020-09-26,#030D97,14.497641921397378,Stayed Democrat
2020-09-26,#11A3D6,11.194444444444445,To Democrat
2020-09-26,#556B2F,0.7092307692307691,To other
2020-09-26,#970D03,20.05212216131556,Stayed Republican
2020-09-26,#AB5A68,16.453999999999997,To Republican
2020-09-27,#030D97,14.662139737991266,Stayed Democrat
2020-09-27,#11A3D6,11.233333333333338,To Democrat
2020-09-27,#556B2F,0.6115384615384616,To other
2020-09-27,#970D03,20.20082615505089,Stayed Republican
2020-09-27,#AB5A68,14.907999999999996,To Republican
2020-09-28,#030D97,14.780305676855898,Stayed Democrat
2020-09-28,#11A3D6,11.405714285714287,To Democrat
2020-09-28,#556B2F,0.5269230769230769,To other
2020-09-28,#970D03,20.269549725920104,Stayed Republican
2020-09-28,#AB5A68,14.648666666666667,To Republican
2020-09-29,#030D97,14.805393013100442,Stayed Democrat
2020-09-29,#11A3D6,12.02984126984127,To Democrat
2020-09-29,#556B2F,0.5907692307692308,To other
2020-09-29,#970D03,20.531472200469846,Stayed Republican
2020-09-29,#AB5A68,13.803999999999998,To Republican
2020-09-30,#030D97,14.74978165938864,Stayed Democrat
2020-09-30,#11A3D6,12.014603174603174,To Democrat
2020-09-30,#556B2F,0.9315384615384615,To other
2020-09-30,#970D03,20.618038371182475,Stayed Republican
2020-09-30,#AB5A68,13.748666666666667,To Republican
2020-10-01,#030D97,14.266768558951968,Stayed Democrat
2020-10-01,#11A3D6,11.753650793650795,To Democrat
2020-10-01,#556B2F,0.973846153846154,To other
2020-10-01,#970D03,21.101194205168397,Stayed Republican
2020-10-01,#AB5A68,14.212666666666669,To Republican
2020-10-02,#030D97,14.303995633187766,Stayed Democrat
2020-10-02,#11A3D6,11.94952380952381,To Democrat
2020-10-02,#556B2F,1.1253846153846156,To other
2020-10-02,#970D03,21.466194205168378,Stayed Republican
2020-10-02,#AB5A68,15.157999999999998,To Republican
2020-10-03,#030D97,14.533209606986903,Stayed Democrat
2020-10-03,#11A3D6,13.752222222222228,To Democrat
2020-10-03,#556B2F,1.0746153846153847,To other
2020-10-03,#970D03,21.656828504306983,Stayed Republican
2020-10-03,#AB5A68,15.132000000000003,To Republican
2020-10-04,#030D97,14.52853711790394,Stayed Democrat
2020-10-04,#11A3D6,14.53031746031746,To Democrat
2020-10-04,#556B2F,1.057692307692308,To other
2020-10-04,#970D03,21.755283757338542,Stayed Republican
2020-10-04,#AB5A68,14.804000000000002,To Republican
2020-10-05,#030D97,14.67748908296943,Stayed Democrat
2020-10-05,#11A3D6,14.554285714285712,To Democrat
2020-10-05,#556B2F,1.866923076923077,To other
2020-10-05,#970D03,22.085320813771528,Stayed Republican
2020-10-05,#AB5A68,16.022000000000002,To Republican
2020-10-06,#030D97,14.680545851528398,Stayed Democrat
2020-10-06,#11A3D6,15.068253968253972,To Democrat
2020-10-06,#556B2F,1.85,To other
2020-10-06,#970D03,22.406748826291082,Stayed Republican
2020-10-06,#AB5A68,16.29266666666667,To Republican
2020-10-07,#030D97,15.151921397379907,Stayed Democrat
2020-10-07,#11A3D6,15.749841269841273,To Democrat
2020-10-07,#556B2F,1.625384615384615,To other
2020-10-07,#970D03,23.277480438184682,Stayed Republican
2020-10-07,#AB5A68,17.089333333333332,To Republican
2020-10-08,#030D97,15.937947598253272,Stayed Democrat
2020-10-08,#11A3D6,16.698888888888888,To Democrat
2020-10-08,#556B2F,1.7307692307692308,To other
2020-10-08,#970D03,23.889010172143944,Stayed Republican
2020-10-08,#AB5A68,18.6,To Republican
2020-10-09,#030D97,16.563384279475983,Stayed Democrat
2020-10-09,#11A3D6,17.03095238095238,To Democrat
2020-10-09,#556B2F,1.6176923076923078,To other
2020-10-09,#970D03,24.740794209702607,Stayed Republican
2020-10-09,#AB5A68,17.458000000000002,To Republican
2020-10-10,#030D97,16.993558951965067,Stayed Democrat
2020-10-10,#11A3D6,15.271111111111114,To Democrat
2020-10-10,#556B2F,1.5523076923076924,To other
2020-10-10,#970D03,26.03455007824726,Stayed Republican
2020-10-10,#AB5A68,15.982666666666665,To Republican
2020-10-11,#030D97,17.546419213973785,Stayed Democrat
2020-10-11,#11A3D6,16.335714285714282,To Democrat
2020-10-11,#556B2F,1.76,To other
2020-10-11,#970D03,26.669851388345712,Stayed Republican
2020-10-11,#AB5A68,16.59933333333333,To Republican
2020-10-12,#030D97,17.725414847161552,Stayed Democrat
2020-10-12,#11A3D6,16.45603174603175,To Democrat
2020-10-12,#556B2F,1.0692307692307692,To other
2020-10-12,#970D03,27.11789597184197,Stayed Republican
2020-10-12,#AB5A68,15.129999999999997,To Republican
2020-10-13,#030D97,18.173144104803495,Stayed Democrat
2020-10-13,#11A3D6,16.29698412698413,To Democrat
2020-10-13,#556B2F,1.2146153846153847,To other
2020-10-13,#970D03,27.547896794370608,Stayed Republican
2020-10-13,#AB5A68,14.874666666666664,To Republican
2020-10-14,#030D97,18.221703056768543,Stayed Democrat
2020-10-14,#11A3D6,16.86333333333333,To Democrat
2020-10-14,#556B2F,1.2,To other
2020-10-14,#970D03,28.321829554339278,Stayed Republican
2020-10-14,#AB5A68,14.442666666666664,To Republican
2020-10-15,#030D97,18.58122270742358,Stayed Democrat
2020-10-15,#11A3D6,17.13301587301587,To Democrat
2020-10-15,#556B2F,1.32,To other
2020-10-15,#970D03,29.275551211884302,Stayed Republican
2020-10-15,#AB5A68,12.590666666666666,To Republican
2020-10-16,#030D97,18.605393013100443,Stayed Democrat
2020-10-16,#11A3D6,18.42523809523809,To Democrat
2020-10-16,#556B2F,1.4407692307692308,To other
2020-10-16,#970D03,30.1217318217358,Stayed Republican
2020-10-16,#AB5A68,12.504666666666667,To Republican
2020-10-17,#030D97,18.1857423580786,Stayed Democrat
2020-10-17,#11A3D6,18.799841269841266,To Democrat
2020-10-17,#556B2F,1.5615384615384615,To other
2020-10-17,#970D03,29.546200156372215,Stayed Republican
2020-10-17,#AB5A68,12.294666666666666,To Republican
2020-10-18,#030D97,18.02451965065502,Stayed Democrat
2020-10-18,#11A3D6,17.67253968253968,To Democrat
2020-10-18,#556B2F,1.5261538461538462,To other
2020-10-18,#970D03,29.672650508209628,Stayed Republican
2020-10-18,#AB5A68,12.216000000000001,To Republican
2020-10-19,#030D97,18.61371179039303,Stayed Democrat
2020-10-19,#11A3D6,19.48095238095238,To Democrat
2020-10-19,#556B2F,1.554615384615385,To other
2020-10-19,#970D03,31.007685691946868,Stayed Republican
2020-10-19,#AB5A68,12.374666666666666,To Republican
2020-10-20,#030D97,19.396179039301312,Stayed Democrat
2020-10-20,#11A3D6,20.49968253968254,To Democrat
2020-10-20,#556B2F,1.662307692307692,To other
2020-10-20,#970D03,31.606336982017233,Stayed Republican
2020-10-20,#AB5A68,16.824666666666666,To Republican
2020-10-21,#030D97,19.61028384279476,Stayed Democrat
2020-10-21,#11A3D6,19.996507936507935,To Democrat
2020-10-21,#556B2F,1.8076923076923077,To other
2020-10-21,#970D03,31.803573103987482,Stayed Republican
2020-10-21,#AB5A68,17.080000000000002,To Republican
2020-10-22,#030D97,19.623078602620094,Stayed Democrat
2020-10-22,#11A3D6,20.4352380952381,To Democrat
2020-10-22,#556B2F,1.856923076923077,To other
2020-10-22,#970D03,31.894128225175898,Stayed Republican
2020-10-22,#AB5A68,15.099999999999998,To Republican
2020-10-23,#030D97,19.91050218340611,Stayed Democrat
2020-10-23,#11A3D6,20.179999999999996,To Democrat
2020-10-23,#556B2F,2.0684615384615386,To other
2020-10-23,#970D03,32.77489053948387,Stayed Republican
2020-10-23,#AB5A68,14.827333333333332,To Republican
2020-10-24,#030D97,21.53266375545854,Stayed Democrat
2020-10-24,#11A3D6,20.523968253968256,To Democrat
2020-10-24,#556B2F,2.436923076923077,To other
2020-10-24,#970D03,34.40742767787331,Stayed Republican
2020-10-24,#AB5A68,25.35666666666667,To Republican
2020-10-25,#030D97,22.208318777292593,Stayed Democrat
2020-10-25,#11A3D6,21.244126984126993,To Democrat
2020-10-25,#556B2F,2.523076923076923,To other
2020-10-25,#970D03,35.26596168881945,Stayed Republican
2020-10-25,#AB5A68,25.94333333333333,To Republican
2020-10-26,#030D97,22.658122270742357,Stayed Democrat
2020-10-26,#11A3D6,20.684761904761906,To Democrat
2020-10-26,#556B2F,2.5546153846153845,To other
2020-10-26,#970D03,35.34107505863954,Stayed Republican
2020-10-26,#AB5A68,27.621333333333336,To Republican
2020-10-27,#030D97,22.64844978165939,Stayed Democrat
2020-10-27,#11A3D6,20.811587301587302,To Democrat
2020-10-27,#556B2F,2.893846153846153,To other
2020-10-27,#970D03,36.372630961688834,Stayed Republican
2020-10-27,#AB5A68,26.52466666666667,To Republican
2020-10-28,#030D97,23.434213973799118,Stayed Democrat
2020-10-28,#11A3D6,23.09507936507936,To Democrat
2020-10-28,#556B2F,2.7769230769230764,To other
2020-10-28,#970D03,37.36378029710706,Stayed Republican
2020-10-28,#AB5A68,27.228,To Republican
2020-10-29,#030D97,24.28111353711791,Stayed Democrat
2020-10-29,#11A3D6,24.620952380952367,To Democrat
2020-10-29,#556B2F,2.7469230769230766,To other
2020-10-29,#970D03,38.589679437060234,Stayed Republican
2020-10-29,#AB5A68,29.262000000000004,To Republican
2020-10-30,#030D97,25.825152838427947,Stayed Democrat
2020-10-30,#11A3D6,25.703492063492067,To Democrat
2020-10-30,#556B2F,2.465384615384615,To other
2020-10-30,#970D03,39.65850273651285,Stayed Republican
2020-10-30,#AB5A68,30.698,To Republican
2020-10-31,#030D97,25.83766375545851,Stayed Democrat
2020-10-31,#11A3D6,27.29587301587301,To Democrat
2020-10-31,#556B2F,2.4646153846153847,To other
2020-10-31,#970D03,40.125469116497214,Stayed Republican
2020-10-31,#AB5A68,22.41466666666667,To Republican
2020-11-01,#030D97,26.150196506550216,Stayed Democrat
2020-11-01,#11A3D6,27.83936507936508,To Democrat
2020-11-01,#556B2F,2.376923076923077,To other
2020-11-01,#970D03,40.93210320562935,Stayed Republican
2020-11-01,#AB5A68,22.654666666666667,To Republican
2020-11-02,#030D97,26.522729257641934,Stayed Democrat
2020-11-02,#11A3D6,29.214603174603173,To Democrat
2020-11-02,#556B2F,2.3438461538461537,To other
2020-11-02,#970D03,42.09052384675517,Stayed Republican
2020-11-02,#AB5A68,22.36133333333333,To Republican
2020-11-03,#030D97,27.01235807860261,Stayed Democrat
2020-11-03,#11A3D6,30.143650793650785,To Democrat
2020-11-03,#556B2F,1.99,To other
2020-11-03,#970D03,43.17472243940577,Stayed Republican
2020-11-03,#AB5A68,21.175333333333334,To Republican
2020-11-04,#030D97,28.280414847161552,Stayed Democrat
2020-11-04,#11A3D6,31.264920634920635,To Democrat
2020-11-04,#556B2F,2.3099999999999996,To other
2020-11-04,#970D03,44.70675918686476,Stayed Republican
2020-11-04,#AB5A68,21.438666666666663,To Republican
2020-11-05,#030D97,29.51753275109169,Stayed Democrat
2020-11-05,#11A3D6,31.618888888888886,To Democrat
2020-11-05,#556B2F,2.6538461538461533,To other
2020-11-05,#970D03,46.780011727912324,Stayed Republican
2020-11-05,#AB5A68,20.816,To Republican
2020-11-06,#030D97,30.2883406113537,Stayed Democrat
2020-11-06,#11A3D6,34.07476190476191,To Democrat
2020-11-06,#556B2F,3.016923076923077,To other
2020-11-06,#970D03,49.72493745113355,Stayed Republican
2020-11-06,#AB5A68,20.414666666666665,To Republican
2020-11-07,#030D97,31.672620087336245,Stayed Democrat
2020-11-07,#11A3D6,35.566507936507946,To Democrat
2020-11-07,#556B2F,3.0246153846153843,To other
2020-11-07,#970D03,53.05795543393274,Stayed Republican
2020-11-07,#AB5A68,20.433333333333337,To Republican
2020-11-08,#030D97,33.1620524017467,Stayed Democrat
2020-11-08,#11A3D6,37.63349206349206,To Democrat
2020-11-08,#556B2F,3.695384615384616,To other
2020-11-08,#970D03,54.32424941360432,Stayed Republican
2020-11-08,#AB5A68,21.086666666666666,To Republican
2020-11-09,#030D97,34.31934497816594,Stayed Democrat
2020-11-09,#11A3D6,39.5920634920635,To Democrat
2020-11-09,#556B2F,4.243846153846154,To other
2020-11-09,#970D03,56.34579749804534,Stayed Republican
2020-11-09,#AB5A68,21.38133333333333,To Republican
2020-11-10,#030D97,36.17989082969432,Stayed Democrat
2020-11-10,#11A3D6,42.00238095238095,To Democrat
2020-11-10,#556B2F,5.563846153846153,To other
2020-11-10,#970D03,58.61150899139954,Stayed Republican
2020-11-10,#AB5A68,22.006666666666668,To Republican
2020-11-11,#030D97,37.23997816593886,Stayed Democrat
2020-11-11,#11A3D6,43.00285714285714,To Democrat
2020-11-11,#556B2F,7.21923076923077,To other
2020-11-11,#970D03,61.09194683346362,Stayed Republican
2020-11-11,#AB5A68,22.845333333333333,To Republican
2020-11-12,#030D97,38.699781659388606,Stayed Democrat
2020-11-12,#11A3D6,45.48761904761904,To Democrat
2020-11-12,#556B2F,9.436153846153847,To other
2020-11-12,#970D03,62.72968334636435,Stayed Republican
2020-11-12,#AB5A68,25.550666666666665,To Republican
2020-11-13,#030D97,40.54967248908298,Stayed Democrat
2020-11-13,#11A3D6,46.932539682539684,To Democrat
2020-11-13,#556B2F,11.184615384615386,To other
2020-11-13,#970D03,65.70358343102767,Stayed Republican
2020-11-13,#AB5A68,27.386000000000003,To Republican
2020-11-14,#030D97,41.914847161572034,Stayed Democrat
2020-11-14,#11A3D6,47.89206349206349,To Democrat
2020-11-14,#556B2F,12.674615384615386,To other
2020-11-14,#970D03,68.33762016412645,Stayed Republican
2020-11-14,#AB5A68,27.028000000000002,To Republican
2020-11-15,#030D97,42.68548034934494,Stayed Democrat
2020-11-15,#11A3D6,48.86825396825397,To Democrat
2020-11-15,#556B2F,13.090769230769231,To other
2020-11-15,#970D03,69.6384603360687,Stayed Republican
2020-11-15,#AB5A68,29.966666666666676,To Republican
2020-11-16,#030D97,43.752838427947616,Stayed Democrat
2020-11-16,#11A3D6,50.46349206349207,To Democrat
2020-11-16,#556B2F,14.943846153846154,To other
2020-11-16,#970D03,71.83078937084788,Stayed Republican
2020-11-16,#AB5A68,30.37266666666666,To Republican
2020-11-17,#030D97,44.57305676855899,Stayed Democrat
2020-11-17,#11A3D6,50.079682539682516,To Democrat
2020-11-17,#556B2F,15.831538461538461,To other
2020-11-17,#970D03,74.04651562500003,Stayed Republican
2020-11-17,#AB5A68,34.702000000000005,To Republican
2020-11-18,#030D97,46.28565502183407,Stayed Democrat
2020-11-18,#11A3D6,50.327142857142846,To Democrat
2020-11-18,#556B2F,14.900769230769233,To other
2020-11-18,#970D03,75.68994140624997,Stayed Republican
2020-11-18,#AB5A68,35.32666666666667,To Republican
2020-11-19,#030D97,47.3859170305677,Stayed Democrat
2020-11-19,#11A3D6,50.199682539682534,To Democrat
2020-11-19,#556B2F,15.197692307692307,To other
2020-11-19,#970D03,77.0894023437498,Stayed Republican
2020-11-19,#AB5A68,35.61066666666667,To Republican
2020-11-20,#030D97,48.14711790393012,Stayed Democrat
2020-11-20,#11A3D6,50.44492063492063,To Democrat
2020-11-20,#556B2F,16.273076923076925,To other
2020-11-20,#970D03,77.43233203124984,Stayed Republican
2020-11-20,#AB5A68,38.254666666666665,To Republican
2020-11-21,#030D97,48.62423580786025,Stayed Democrat
2020-11-21,#11A3D6,51.0763492063492,To Democrat
2020-11-21,#556B2F,16.44538461538462,To other
2020-11-21,#970D03,75.40625781249996,Stayed Republican
2020-11-21,#AB5A68,40.07,To Republican
2020-11-22,#030D97,49.75122270742359,Stayed Democrat
2020-11-22,#11A3D6,50.7647619047619,To Democrat
2020-11-22,#556B2F,17.120769230769227,To other
2020-11-22,#970D03,75.96209765625,Stayed Republican
2020-11-22,#AB5A68,39.08066666666666,To Republican
2020-11-23,#030D97,50.48067685589516,Stayed Democrat
2020-11-23,#11A3D6,52.08571428571429,To Democrat
2020-11-23,#556B2F,16.134615384615383,To other
2020-11-23,#970D03,76.30746874999996,Stayed Republican
2020-11-23,#AB5A68,40.660666666666664,To Republican
2020-11-24,#030D97,50.63211790393012,Stayed Democrat
2020-11-24,#11A3D6,52.07920634920634,To Democrat
2020-11-24,#556B2F,14.897692307692308,To other
2020-11-24,#970D03,75.55173046875004,Stayed Republican
2020-11-24,#AB5A68,38.26933333333333,To Republican
2020-11-25,#030D97,51.03458515283846,Stayed Democrat
2020-11-25,#11A3D6,53.635238095238115,To Democrat
2020-11-25,#556B2F,15.390000000000002,To other
2020-11-25,#970D03,75.68579687500002,Stayed Republican
2020-11-25,#AB5A68,43.29666666666667,To Republican
2020-11-26,#030D97,47.74949781659388,Stayed Democrat
2020-11-26,#11A3D6,49.770634920634926,To Democrat
2020-11-26,#556B2F,12.104615384615386,To other
2020-11-26,#970D03,70.83676171875001,Stayed Republican
2020-11-26,#AB5A68,42.275999999999996,To Republican
2020-11-27,#030D97,46.807620087336225,Stayed Democrat
2020-11-27,#11A3D6,48.776031746031755,To Democrat
2020-11-27,#556B2F,12.392307692307694,To other
2020-11-27,#970D03,68.36495703125016,Stayed Republican
2020-11-27,#AB5A68,49.326,To Republican
2020-11-28,#030D97,46.04875545851529,Stayed Democrat
2020-11-28,#11A3D6,47.37873015873016,To Democrat
2020-11-28,#556B2F,10.803076923076922,To other
2020-11-28,#970D03,66.82314843749995,Stayed Republican
2020-11-28,#AB5A68,47.42999999999999,To Republican
2020-11-29,#030D97,45.60731441048034,Stayed Democrat
2020-11-29,#11A3D6,48.26650793650794,To Democrat
2020-11-29,#556B2F,10.531538461538458,To other
2020-11-29,#970D03,65.64221875000008,Stayed Republican
2020-11-29,#AB5A68,48.47333333333333,To Republican
2020-11-30,#030D97,45.28198689956332,Stayed Democrat
2020-11-30,#11A3D6,49.64285714285715,To Democrat
2020-11-30,#556B2F,10.57846153846154,To other
2020-11-30,#970D03,64.41993359374996,Stayed Republican
2020-11-30,#AB5A68,47.64999999999999,To Republican
2020-12-01,#030D97,45.13718340611358,Stayed Democrat
2020-12-01,#11A3D6,50.07253968253967,To Democrat
2020-12-01,#556B2F,10.716923076923077,To other
2020-12-01,#970D03,63.24896484375006,Stayed Republican
2020-12-01,#AB5A68,55.901333333333326,To Republican
2020-12-02,#030D97,45.06187772925766,Stayed Democrat
2020-12-02,#11A3D6,49.56984126984128,To Democrat
2020-12-02,#556B2F,13.134615384615383,To other
2020-12-02,#970D03,63.3832109375002,Stayed Republican
2020-12-02,#AB5A68,54.19133333333333,To Republican
2020-12-03,#030D97,50.5527074235808,Stayed Democrat
2020-12-03,#11A3D6,55.564761904761916,To Democrat
2020-12-03,#556B2F,17.005384615384614,To other
2020-12-03,#970D03,68.3649101562499,Stayed Republican
2020-12-03,#AB5A68,58.37866666666666,To Republican
2020-12-04,#030D97,52.54469432314406,Stayed Democrat
2020-12-04,#11A3D6,57.46968253968253,To Democrat
2020-12-04,#556B2F,16.216153846153848,To other
2020-12-04,#970D03,70.12830468749983,Stayed Republican
2020-12-04,#AB5A68,50.36000000000001,To Republican
2020-12-05,#030D97,54.05628820960702,Stayed Democrat
2020-12-05,#11A3D6,59.353174603174594,To Democrat
2020-12-05,#556B2F,18.236153846153847,To other
2020-12-05,#970D03,72.0193671874999,Stayed Republican
2020-12-05,#AB5A68,55.00666666666666,To Republican
2020-12-06,#030D97,54.96102620087334,Stayed Democrat
2020-12-06,#11A3D6,58.02666666666666,To Democrat
2020-12-06,#556B2F,19.20076923076923,To other
2020-12-06,#970D03,72.57714843749996,Stayed Republican
2020-12-06,#AB5A68,54.626,To Republican
2020-12-07,#030D97,56.230720524017485,Stayed Democrat
2020-12-07,#11A3D6,55.76984126984127,To Democrat
2020-12-07,#556B2F,19.064615384615387,To other
2020-12-07,#970D03,72.71446484375005,Stayed Republican
2020-12-07,#AB5A68,56.202,To Republican
2020-12-08,#030D97,56.85788209606992,Stayed Democrat
2020-12-08,#11A3D6,56.56095238095239,To Democrat
2020-12-08,#556B2F,19.69538461538462,To other
2020-12-08,#970D03,72.8130117187501,Stayed Republican
2020-12-08,#AB5A68,49.839999999999996,To Republican
2020-12-09,#030D97,58.20366812227076,Stayed Democrat
2020-12-09,#11A3D6,59.13539682539682,To Democrat
2020-12-09,#556B2F,17.751538461538463,To other
2020-12-09,#970D03,73.47007421875,Stayed Republican
2020-12-09,#AB5A68,52.82933333333334,To Republican
2020-12-10,#030D97,56.96823144104806,Stayed Democrat
2020-12-10,#11A3D6,57.56793650793652,To Democrat
2020-12-10,#556B2F,16.56846153846154,To other
2020-12-10,#970D03,73.01182421875008,Stayed Republican
2020-12-10,#AB5A68,51.78066666666667,To Republican
2020-12-11,#030D97,56.422161572052374,Stayed Democrat
2020-12-11,#11A3D6,56.92682539682539,To Democrat
2020-12-11,#556B2F,16.202307692307695,To other
2020-12-11,#970D03,71.45867187499984,Stayed Republican
2020-12-11,#AB5A68,54.43,To Republican
2020-12-12,#030D97,56.534454148471646,Stayed Democrat
2020-12-12,#11A3D6,56.408253968253966,To Democrat
2020-12-12,#556B2F,15.407692307692306,To other
2020-12-12,#970D03,71.11023046874979,Stayed Republican
2020-12-12,#AB5A68,58.69666666666667,To Republican
2020-12-13,#030D97,56.47954148471619,Stayed Democrat
2020-12-13,#11A3D6,56.44730158730157,To Democrat
2020-12-13,#556B2F,15.506153846153847,To other
2020-12-13,#970D03,71.690890625,Stayed Republican
2020-12-13,#AB5A68,59.892666666666656,To Republican
2020-12-14,#030D97,56.22655021834061,Stayed Democrat
2020-12-14,#11A3D6,55.0784126984127,To Democrat
2020-12-14,#556B2F,16.106923076923074,To other
2020-12-14,#970D03,70.30519921875005,Stayed Republican
2020-12-14,#AB5A68,58.4,To Republican
2020-12-15,#030D97,57.14371179039303,Stayed Democrat
2020-12-15,#11A3D6,54.95730158730159,To Democrat
2020-12-15,#556B2F,15.149230769230769,To other
2020-12-15,#970D03,71.3758828125,Stayed Republican
2020-12-15,#AB5A68,72.02,To Republican
2020-12-16,#030D97,57.82155021834068,Stayed Democrat
2020-12-16,#11A3D6,54.016984126984134,To Democrat
2020-12-16,#556B2F,14.5,To other
2020-12-16,#970D03,69.76591796875002,Stayed Republican
2020-12-16,#AB5A68,75.20800000000001,To Republican
2020-12-17,#030D97,58.13978165938866,Stayed Democrat
2020-12-17,#11A3D6,54.26809523809521,To Democrat
2020-12-17,#556B2F,14.42,To other
2020-12-17,#970D03,69.60815234374999,Stayed Republican
2020-12-17,#AB5A68,84.302,To Republican
2020-12-18,#030D97,58.24386462882095,Stayed Democrat
2020-12-18,#11A3D6,53.41,To Democrat
2020-12-18,#556B2F,13.793846153846154,To other
2020-12-18,#970D03,69.54880859375001,Stayed Republican
2020-12-18,#AB5A68,87.44666666666667,To Republican
2020-12-19,#030D97,57.57899563318778,Stayed Democrat
2020-12-19,#11A3D6,52.178253968253976,To Democrat
2020-12-19,#556B2F,13.73769230769231,To other
2020-12-19,#970D03,68.52012109374985,Stayed Republican
2020-12-19,#AB5A68,87.18199999999999,To Republican
2020-12-20,#030D97,57.351790393013104,Stayed Democrat
2020-12-20,#11A3D6,52.36190476190477,To Democrat
2020-12-20,#556B2F,13.193076923076923,To other
2020-12-20,#970D03,67.47754296874989,Stayed Republican
2020-12-20,#AB5A68,85.65133333333333,To Republican
2020-12-21,#030D97,56.28292576419216,Stayed Democrat
2020-12-21,#11A3D6,52.44920634920635,To Democrat
2020-12-21,#556B2F,12.82153846153846,To other
